time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.0103	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.89784	0.10216	0	1	0
0.0104	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.897531	0.102469	0	1	0
0.0105	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.897222	0.102778	0	1	0
0.0106	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.896543	0.103457	0	1	0
0.0107	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.896111	0.103889	0	1	0
0.0108	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895432	0.104568	0	1	0
0.0109	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.896358	0.103642	0	1	0
0.011	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895679	0.104321	0	1	0
0.0111	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895926	0.104074	0	1	0
0.0112	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895123	0.104877	0	1	0
0.0113	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894815	0.105185	0	1	0
0.0114	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.89463	0.10537	0	1	0
0.0115	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894321	0.105679	0	1	0
0.0116	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894383	0.105617	0	1	0
0.0117	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894321	0.105679	0	1	0
0.0118	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894444	0.105556	0	1	0
0.0119	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.893765	0.106235	0	1	0
0.012	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.892654	0.107346	0	1	0
0.0121	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.893086	0.106914	0	1	0
0.0122	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.892593	0.107407	0	1	0
0.0123	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.893025	0.106975	0	1	0
0.0124	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.892469	0.107531	0	1	0
0.0125	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.892716	0.107284	0	1	0
0.0126	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.892593	0.107407	0	1	0
0.0127	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.892654	0.107346	0	1	0
0.0128	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.893025	0.106975	0	1	0
0.0129	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.893704	0.106296	0	1	0
0.013	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.893951	0.106049	0	1	0
0.0131	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.894198	0.105802	0	1	0
0.0132	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.893889	0.106111	0	1	0
0.0133	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999815	0.000185185	0.893395	0.106605	0	1	0
0.0134	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.893951	0.106049	0	1	0
0.0135	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.894136	0.105864	0	1	0
0.0136	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.894383	0.105617	0	1	0
0.0137	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895185	0.104815	0	1	0
0.0138	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895247	0.104753	0	1	0
0.0139	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895864	0.104136	0	1	0
0.014	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.895309	0.104691	0	1	0
0.0141	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.894815	0.105185	0	1	0
0.0142	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.89463	0.10537	0	1	0
0.0143	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.893025	0.106975	0	1	0
0.0144	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.892593	0.107407	0	1	0
0.0145	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.89179	0.10821	0	1	0
0.0146	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.891296	0.108704	0	1	0
0.0147	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.891049	0.108951	0	1	0
0.0148	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.890123	0.109877	0	1	0
0.0149	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889877	0.110123	0	1	0
0.015	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889259	0.110741	0	1	0
0.0151	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889321	0.110679	0	1	0
0.0152	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889877	0.110123	0	1	0
0.0153	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.89037	0.10963	0	1	0
0.0154	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.891235	0.108765	0	1	0
0.0155	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.891111	0.108889	0	1	0
0.0156	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889753	0.110247	0	1	0
0.0157	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.88963	0.11037	0	1	0
0.0158	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889691	0.110309	0	1	0
0.0159	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889444	0.110556	0	1	0
0.016	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889136	0.110864	0	1	0
0.0161	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889259	0.110741	0	1	0
0.0162	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889136	0.110864	0	1	0
0.0163	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.889074	0.110926	0	1	0
0.0164	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.888148	0.111852	0	1	0
0.0165	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.888457	0.111543	0	1	0
0.0166	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887654	0.112346	0	1	0
0.0167	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887901	0.112099	0	1	0
0.0168	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887469	0.112531	0	1	0
0.0169	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.888086	0.111914	0	1	0
0.017	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887284	0.112716	0	1	0
0.0171	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886852	0.113148	0	1	0
0.0172	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886975	0.113025	0	1	0
0.0173	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887407	0.112593	0	1	0
0.0174	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886543	0.113457	0	1	0
0.0175	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886914	0.113086	0	1	0
0.0176	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887407	0.112593	0	1	0
0.0177	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.88716	0.11284	0	1	0
0.0178	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.887593	0.112407	0	1	0
0.0179	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.88716	0.11284	0	1	0
0.018	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885926	0.114074	0	1	0
0.0181	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.886358	0.113642	0	1	0
0.0182	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.886296	0.113704	0	1	0
0.0183	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885617	0.114383	0	1	0
0.0184	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885556	0.114444	0	1	0
0.0185	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.88537	0.11463	0	1	0
0.0186	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885	0.115	0	1	0
0.0187	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885309	0.114691	0	1	0
0.0188	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885185	0.114815	0	1	0
0.0189	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885247	0.114753	0	1	0
0.019	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	0.999907	9.25926e-05	0.885185	0.114815	0	1	0
0.0191	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.885247	0.114753	0	1	0
0.0192	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.885556	0.114444	0	1	0
0.0193	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.885926	0.114074	0	1	0
0.0194	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.885494	0.114506	0	1	0
0.0195	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884815	0.115185	0	1	0
0.0196	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884877	0.115123	0	1	0
0.0197	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884568	0.115432	0	1	0
0.0198	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884198	0.115802	0	1	0
0.0199	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884259	0.115741	0	1	0
0.02	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.884938	0.115062	0	1	0
0.0201	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.885494	0.114506	0	1	0
0.0202	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886111	0.113889	0	1	0
0.0203	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886173	0.113827	0	1	0
0.0204	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.88642	0.11358	0	1	0
0.0205	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.88679	0.11321	0	1	0
0.0206	9.000	1100	1100	-nan(ind)	6172.25	6172.25	0	1015.88	818.621	1	0	0.886728	0.113272	0	1	0
