time	pCa	hs_length	force	passive_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.23	6.200	1150	15322.8	686.625	1015.91	809.016	0.64209	0.35791	0.432365	0.516308	0.051326	1	0
0.231	6.200	1150	15368.7	686.624	1015.92	809.016	0.641861	0.358139	0.431375	0.517147	0.0514784	1	0
0.232	6.200	1150	15302.9	686.625	1015.91	809.016	0.639346	0.360654	0.431222	0.517528	0.0512498	1	0
0.233	6.200	1150	15475.1	686.621	1015.92	809.017	0.640375	0.359625	0.430765	0.517414	0.0518214	1	0
0.234	6.200	1150	15530.7	686.619	1015.92	809.017	0.635688	0.364312	0.430651	0.517375	0.0519738	1	0
0.235	6.200	1150	15652.2	686.615	1015.92	809.017	0.63283	0.36717	0.43046	0.517071	0.0524691	1	0
0.236	6.200	1150	15735.4	686.614	1015.92	809.017	0.626772	0.373228	0.42966	0.517642	0.0526978	1	0
0.237	6.200	1150	15867.6	686.611	1015.92	809.017	0.627229	0.372771	0.428136	0.518747	0.0531169	1	0
0.238	6.200	1150	15896.7	686.609	1015.92	809.017	0.624028	0.375972	0.428136	0.518595	0.0532693	1	0
0.239	6.200	1150	15954.7	686.608	1015.92	809.017	0.628029	0.371971	0.429317	0.517071	0.0536123	1	0
0.24	6.200	1150	16204.7	686.602	1015.92	809.017	0.628372	0.371628	0.429165	0.516423	0.0544124	1	0
0.241	6.200	1150	16360.9	686.597	1015.92	809.018	0.636831	0.363169	0.429813	0.515356	0.0548316	1	0
0.242	6.200	1150	16343.2	686.598	1015.92	809.018	0.633288	0.366712	0.428326	0.516842	0.0548316	1	0
0.243	6.200	1150	16488	686.595	1015.92	809.018	0.629172	0.370828	0.427641	0.517032	0.0553269	1	0
0.244	6.200	1150	16463.7	686.596	1015.92	809.018	0.623228	0.376772	0.427069	0.517642	0.0552888	1	0
0.245	6.200	1150	16489.4	686.595	1015.92	809.018	0.618198	0.381802	0.426726	0.517909	0.055365	1	0
0.246	6.200	1150	16521.7	686.596	1015.92	809.018	0.617856	0.382144	0.426802	0.517909	0.0552888	1	0
0.247	6.200	1150	16564.9	686.594	1015.92	809.018	0.615226	0.384774	0.427679	0.51688	0.0554412	1	0
0.248	6.200	1150	16567.4	686.594	1015.92	809.018	0.615226	0.384774	0.426764	0.517833	0.0554031	1	0
0.249	6.200	1150	16531.7	686.595	1015.92	809.018	0.618999	0.381001	0.426497	0.518137	0.055365	1	0
0.25	6.200	1150	16669.9	686.592	1015.92	809.018	0.615912	0.384088	0.425469	0.518671	0.0558604	1	0
0.251	6.200	1150	16692.7	686.591	1015.92	809.018	0.620599	0.379401	0.424287	0.519738	0.0559747	1	0
0.252	6.200	1150	16797.5	686.588	1015.92	809.018	0.621056	0.378944	0.423716	0.519852	0.0564319	1	0
0.253	6.200	1150	16836.5	686.587	1015.92	809.018	0.621742	0.378258	0.422611	0.520881	0.0565082	1	0
0.254	6.200	1150	16936.3	686.584	1015.92	809.018	0.622771	0.377229	0.421087	0.5221	0.056813	1	0
0.255	6.200	1150	17083.9	686.581	1015.92	809.018	0.620027	0.379973	0.420439	0.522253	0.0573083	1	0
0.256	6.200	1150	17278.5	686.575	1015.92	809.019	0.615569	0.384431	0.420096	0.521948	0.0579561	1	0
0.257	6.200	1150	17118.9	686.58	1015.92	809.018	0.619684	0.380316	0.419944	0.522672	0.0573845	1	0
0.258	6.200	1150	17216.4	686.577	1015.92	809.019	0.622542	0.377458	0.419296	0.522862	0.0578418	1	0
0.259	6.200	1150	17215.9	686.577	1015.92	809.019	0.622771	0.377229	0.417695	0.524463	0.0578418	1	0
0.26	6.200	1150	17324.5	686.574	1015.92	809.019	0.622428	0.377572	0.416819	0.52492	0.0582609	1	0
0.261	6.200	1150	17447.5	686.57	1015.92	809.019	0.622199	0.377801	0.417086	0.524196	0.0587182	1	0
0.262	6.200	1150	17500.3	686.569	1015.92	809.019	0.622428	0.377572	0.415714	0.525415	0.0588706	1	0
0.263	6.200	1150	17580.5	686.567	1015.92	809.019	0.615798	0.384202	0.415562	0.525263	0.0591754	1	0
0.264	6.200	1150	17539	686.568	1015.92	809.019	0.617055	0.382945	0.415333	0.525644	0.059023	1	0
0.265	6.200	1150	17472.9	686.569	1015.92	809.019	0.615341	0.384659	0.415409	0.525873	0.0587182	1	0
0.266	6.200	1150	17650	686.566	1015.92	809.019	0.616255	0.383745	0.415181	0.525492	0.0593278	1	0
0.267	6.200	1150	17786.5	686.562	1015.92	809.019	0.61214	0.38786	0.414419	0.525682	0.0598994	1	0
0.268	6.200	1150	17709.9	686.564	1015.92	809.019	0.610997	0.389003	0.413847	0.526444	0.0597089	1	0
0.269	6.200	1150	17612.2	686.567	1015.92	809.019	0.614312	0.385688	0.414495	0.526063	0.0594422	1	0
0.27	6.200	1150	17545.4	686.569	1015.92	809.019	0.609396	0.390604	0.413733	0.527092	0.0591754	1	0
0.271	6.200	1150	17745.1	686.565	1015.92	809.019	0.609511	0.390489	0.413428	0.526711	0.0598613	1	0
0.272	6.200	1150	17798.2	686.564	1015.92	809.019	0.606653	0.393347	0.412704	0.527321	0.0599756	1	0
0.273	6.200	1150	17878.6	686.562	1015.92	809.019	0.604938	0.395062	0.412971	0.526787	0.0602423	1	0
0.274	6.200	1150	18004.3	686.559	1015.92	809.019	0.606996	0.393004	0.412513	0.526825	0.0606615	1	0
0.275	6.200	1150	17976.6	686.559	1015.92	809.019	0.605396	0.394604	0.413085	0.526292	0.0606234	1	0
0.276	6.200	1150	18151.2	686.555	1015.92	809.019	0.607796	0.392204	0.412818	0.526101	0.0610806	1	0
0.277	6.200	1150	18121	686.556	1015.92	809.019	0.604024	0.395976	0.41198	0.527054	0.0609663	1	0
0.278	6.200	1150	18317.7	686.551	1015.92	809.02	0.601395	0.398605	0.411408	0.526939	0.0616522	1	0
0.279	6.200	1150	18271.5	686.553	1015.92	809.019	0.599223	0.400777	0.411523	0.527016	0.0614617	1	0
0.28	6.200	1150	18331.7	686.552	1015.92	809.02	0.597051	0.402949	0.412018	0.526254	0.0617284	1	0
0.281	6.200	1150	18421.7	686.55	1015.92	809.02	0.592478	0.407522	0.411713	0.526177	0.0621094	1	0
0.282	6.200	1150	18439.7	686.549	1015.92	809.02	0.589735	0.410265	0.411599	0.526177	0.0622237	1	0
0.283	6.200	1150	18376.4	686.55	1015.92	809.02	0.596594	0.403406	0.410761	0.527282	0.061957	1	0
0.284	6.200	1150	18474.6	686.547	1015.92	809.02	0.599108	0.400892	0.409808	0.527968	0.0622237	1	0
0.285	6.200	1150	18474.1	686.549	1015.92	809.02	0.593278	0.406722	0.408665	0.529035	0.0623	1	0
0.286	6.200	1150	18569.4	686.548	1015.92	809.02	0.59225	0.40775	0.407446	0.529988	0.0625667	1	0
0.287	6.200	1150	18699.1	686.545	1015.92	809.02	0.591335	0.408665	0.406036	0.531017	0.0629477	1	0
0.288	6.200	1150	18978.8	686.539	1015.92	809.02	0.594079	0.405921	0.405693	0.530369	0.0639384	1	0
0.289	6.200	1150	19102.5	686.536	1015.93	809.02	0.596479	0.403521	0.404283	0.531321	0.0643957	1	0
0.29	6.200	1150	19132.3	686.535	1015.93	809.02	0.589963	0.410037	0.404397	0.531093	0.06451	1	0
0.291	6.200	1150	19214.2	686.533	1015.93	809.02	0.585734	0.414266	0.404626	0.530483	0.064891	1	0
0.292	6.200	1150	19357.9	686.529	1015.93	809.02	0.584248	0.415752	0.40554	0.52915	0.0653102	1	0
0.293	6.200	1150	19326.4	686.529	1015.93	809.02	0.582419	0.417581	0.405693	0.529111	0.0651959	1	0
0.294	6.200	1150	19519	686.525	1015.93	809.021	0.581504	0.418496	0.405274	0.528845	0.0658817	1	0
0.295	6.200	1150	19534.5	686.525	1015.93	809.021	0.576703	0.423297	0.405312	0.528654	0.0660341	1	0
0.296	6.200	1150	19601.7	686.523	1015.93	809.021	0.57716	0.42284	0.405045	0.528692	0.0662628	1	0
0.297	6.200	1150	19848.8	686.518	1015.93	809.021	0.577503	0.422497	0.404969	0.528006	0.0670248	1	0
0.298	6.200	1150	19979.4	686.515	1015.93	809.021	0.578189	0.421811	0.405197	0.527282	0.0675202	1	0
0.299	6.200	1150	20088.7	686.513	1015.93	809.021	0.577846	0.422154	0.404816	0.527282	0.0679012	1	0
0.3	6.200	1150	19915.2	686.518	1015.93	809.021	0.577732	0.422268	0.404854	0.527625	0.0675202	1	0
0.301	6.200	1150	19999.6	686.516	1015.93	809.021	0.574188	0.425812	0.404245	0.528006	0.0677488	1	0
0.302	6.200	1150	19977.6	686.517	1015.93	809.021	0.569845	0.430155	0.405007	0.527321	0.0676726	1	0
0.303	6.200	1150	19928.5	686.518	1015.93	809.021	0.573274	0.426726	0.404931	0.527473	0.0675964	1	0
0.304	6.200	1150	19932.1	686.517	1015.93	809.021	0.580133	0.419867	0.40634	0.525987	0.0676726	1	0
0.305	6.200	1150	19961.4	686.517	1015.93	809.021	0.580704	0.419296	0.404816	0.527435	0.0677488	1	0
0.306	6.200	1150	19975.2	686.517	1015.93	809.021	0.580133	0.419867	0.405274	0.527016	0.0677107	1	0
0.307	6.200	1150	19882.6	686.519	1015.93	809.021	0.580704	0.419296	0.405197	0.527397	0.0674059	1	0
0.308	6.200	1150	19974	686.517	1015.93	809.021	0.580361	0.419639	0.405464	0.526787	0.0677488	1	0
0.309	6.200	1150	19993.7	686.517	1015.93	809.021	0.579675	0.420325	0.405159	0.52713	0.0677107	1	0
0.31	6.200	1150	19978.6	686.516	1015.93	809.021	0.580933	0.419067	0.405197	0.52713	0.0676726	1	0
0.311	6.200	1150	20054.4	686.515	1015.93	809.021	0.577846	0.422154	0.404512	0.527702	0.0677869	1	0
0.312	6.200	1150	20141.4	686.512	1015.93	809.021	0.576475	0.423525	0.404054	0.527854	0.0680918	1	0
0.313	6.200	1150	20056	686.515	1015.93	809.021	0.579104	0.420896	0.403025	0.529111	0.0678631	1	0
0.314	6.200	1150	20075.5	686.515	1015.93	809.021	0.578532	0.421468	0.40234	0.529645	0.0680155	1	0
0.315	6.200	1150	20294.1	686.51	1015.93	809.021	0.577961	0.422039	0.400511	0.53075	0.0687395	1	0
0.316	6.200	1150	20199.1	686.512	1015.93	809.021	0.57716	0.42284	0.399596	0.531931	0.0684728	1	0
0.317	6.200	1150	20166.5	686.513	1015.93	809.021	0.573617	0.426383	0.399749	0.531969	0.0682823	1	0
0.318	6.200	1150	20188.8	686.513	1015.93	809.021	0.573388	0.426612	0.398948	0.532655	0.0683966	1	0
0.319	6.200	1150	20236.2	686.511	1015.93	809.021	0.572359	0.427641	0.399291	0.532198	0.0685109	1	0
0.32	6.200	1150	20308.7	686.508	1015.93	809.021	0.574417	0.425583	0.399177	0.532045	0.0687776	1	0
0.321	6.200	1150	20492.9	686.504	1015.93	809.021	0.572359	0.427641	0.399558	0.531017	0.0694254	1	0
0.322	6.200	1150	20547.1	686.502	1015.93	809.021	0.573731	0.426269	0.399025	0.531474	0.0695016	1	0
0.323	6.200	1150	20446.9	686.504	1015.93	809.021	0.57053	0.42947	0.399177	0.531626	0.0691968	1	0
0.324	6.200	1150	20471.7	686.504	1015.93	809.021	0.570302	0.429698	0.399063	0.531626	0.0693111	1	0
0.325	6.200	1150	20469.2	686.504	1015.93	809.021	0.570416	0.429584	0.399177	0.53155	0.069273	1	0
0.326	6.200	1150	20535.5	686.503	1015.93	809.021	0.570187	0.429813	0.398758	0.531664	0.0695778	1	0
0.327	6.200	1150	20581.4	686.502	1015.93	809.021	0.573274	0.426726	0.398453	0.531817	0.0697302	1	0
0.328	6.200	1150	20572.6	686.501	1015.93	809.021	0.571559	0.428441	0.399215	0.531055	0.0697302	1	0
0.329	6.200	1150	20523.8	686.503	1015.93	809.021	0.568587	0.431413	0.400053	0.530331	0.0696159	1	0
0.33	6.200	1150	20428.9	686.505	1015.93	809.021	0.565958	0.434042	0.400053	0.530674	0.069273	1	0
0.331	6.200	1150	20509.5	686.503	1015.93	809.021	0.5639	0.4361	0.39971	0.53075	0.0695397	1	0
0.332	6.200	1150	20515.8	686.503	1015.93	809.021	0.566644	0.433356	0.398453	0.532122	0.0694254	1	0
0.333	6.200	1150	20470.4	686.505	1015.93	809.021	0.565844	0.434156	0.397538	0.533189	0.069273	1	0
0.334	6.200	1150	20306	686.507	1015.93	809.021	0.562414	0.437586	0.397234	0.533951	0.0688157	1	0
0.335	6.200	1150	20124.3	686.513	1015.93	809.021	0.567901	0.432099	0.398186	0.533722	0.0680918	1	0
0.336	6.200	1150	20047.5	686.513	1015.93	809.021	0.568358	0.431642	0.397272	0.534903	0.067825	1	0
0.337	6.200	1150	20208.1	686.509	1015.93	809.021	0.570187	0.429813	0.397729	0.533989	0.0682823	1	0
0.338	6.200	1150	20240.9	686.509	1015.93	809.021	0.569044	0.430956	0.397234	0.534294	0.0684728	1	0
0.339	6.200	1150	20129.9	686.512	1015.93	809.021	0.568473	0.431527	0.395976	0.535932	0.0680918	1	0
0.34	6.200	1150	20344	686.506	1015.93	809.021	0.56893	0.43107	0.3959	0.535246	0.0688538	1	0
0.341	6.200	1150	20437.6	686.503	1015.93	809.021	0.568587	0.431413	0.395595	0.53517	0.0692349	1	0
0.342	6.200	1150	20501.9	686.502	1015.93	809.022	0.567215	0.432785	0.395709	0.534827	0.0694635	1	0
0.343	6.200	1150	20502.2	686.502	1015.93	809.022	0.564243	0.435757	0.395062	0.535551	0.0693873	1	0
0.344	6.200	1150	20591.3	686.499	1015.93	809.022	0.56813	0.43187	0.394643	0.535627	0.0697302	1	0
0.345	6.200	1150	20636.6	686.499	1015.93	809.022	0.569502	0.430498	0.394223	0.53578	0.069997	1	0
0.346	6.200	1150	20700.9	686.497	1015.93	809.022	0.570302	0.429698	0.395481	0.534332	0.0701875	1	0
0.347	6.200	1150	20769.1	686.496	1015.93	809.022	0.574531	0.425469	0.395748	0.533913	0.0703399	1	0
0.348	6.200	1150	20773.3	686.497	1015.93	809.022	0.571102	0.428898	0.397005	0.532655	0.0703399	1	0
0.349	6.200	1150	20819.3	686.495	1015.93	809.022	0.562872	0.437128	0.397081	0.532426	0.0704923	1	0
0.35	6.200	1150	20912	686.493	1015.93	809.022	0.571102	0.428898	0.398301	0.531017	0.0706828	1	0
0.351	6.200	1150	20759	686.496	1015.93	809.022	0.56973	0.43027	0.398339	0.53155	0.0701113	1	0
0.352	6.200	1150	20834.1	686.494	1015.93	809.022	0.567673	0.432327	0.399101	0.530369	0.0705304	1	0
0.353	6.200	1150	21013	686.489	1015.93	809.022	0.564243	0.435757	0.399367	0.529378	0.0712544	1	0
0.354	6.200	1150	20740.2	686.496	1015.93	809.022	0.564243	0.435757	0.399634	0.530026	0.0703399	1	0
0.355	6.200	1150	20781.9	686.494	1015.93	809.022	0.561957	0.438043	0.399329	0.530255	0.0704161	1	0
0.356	6.200	1150	20845.5	686.493	1015.93	809.022	0.559899	0.440101	0.39952	0.530026	0.0704542	1	0
0.357	6.200	1150	20824.7	686.495	1015.93	809.022	0.562643	0.437357	0.399825	0.529683	0.0704923	1	0
0.358	6.200	1150	20810.9	686.495	1015.93	809.022	0.559214	0.440786	0.400434	0.529188	0.070378	1	0
0.359	6.200	1150	20779.2	686.496	1015.93	809.022	0.556927	0.443073	0.399977	0.529759	0.0702637	1	0
0.36	6.200	1150	20976	686.491	1015.93	809.022	0.556241	0.443759	0.399406	0.529569	0.0710258	1	0
0.361	6.200	1150	21115.4	686.488	1015.93	809.022	0.553269	0.446731	0.399291	0.529416	0.0712925	1	0
0.362	6.200	1150	21154.9	686.487	1015.93	809.022	0.55487	0.44513	0.398682	0.529835	0.071483	1	0
0.363	6.200	1150	21106.8	686.487	1015.93	809.022	0.560128	0.439872	0.398148	0.530521	0.0713306	1	0
0.364	6.200	1150	21166	686.486	1015.93	809.022	0.552012	0.447988	0.398224	0.530331	0.0714449	1	0
0.365	6.200	1150	21195.6	686.484	1015.93	809.022	0.555327	0.444673	0.398529	0.529912	0.0715592	1	0
0.366	6.200	1150	21151.2	686.485	1015.93	809.022	0.551898	0.448102	0.398301	0.530255	0.0714449	1	0
0.367	6.200	1150	21258	686.482	1015.93	809.022	0.548583	0.451417	0.398262	0.529759	0.0719784	1	0
0.368	6.200	1150	21295.7	686.481	1015.93	809.023	0.54904	0.45096	0.398262	0.529721	0.0720165	1	0
0.369	6.200	1150	21350.7	686.48	1015.93	809.023	0.55064	0.44936	0.397958	0.529721	0.0723213	1	0
0.37	6.200	1150	21502.1	686.475	1015.93	809.023	0.553269	0.446731	0.398567	0.528616	0.0728166	1	0
0.371	6.200	1150	21397.6	686.477	1015.93	809.023	0.54824	0.45176	0.397767	0.529607	0.0726261	1	0
0.372	6.200	1150	21563	686.473	1015.93	809.023	0.543896	0.456104	0.398491	0.528121	0.0733882	1	0
0.373	6.200	1150	21737.2	686.469	1015.93	809.023	0.543667	0.456333	0.398834	0.527206	0.0739598	1	0
0.374	6.200	1150	21767.1	686.469	1015.93	809.023	0.546754	0.453246	0.398682	0.527359	0.0739598	1	0
0.375	6.200	1150	21872.5	686.467	1015.93	809.023	0.546411	0.453589	0.397843	0.527892	0.0742646	1	0
0.376	6.200	1150	21860.8	686.468	1015.93	809.023	0.541724	0.458276	0.396662	0.529188	0.0741503	1	0
0.377	6.200	1150	21788.6	686.47	1015.93	809.023	0.541038	0.458962	0.39651	0.529607	0.0738836	1	0
0.378	6.200	1150	21856.8	686.468	1015.93	809.023	0.544696	0.455304	0.395595	0.530216	0.0741884	1	0
0.379	6.200	1150	21762.8	686.471	1015.93	809.023	0.548468	0.451532	0.395405	0.530674	0.0739217	1	0
0.38	6.200	1150	21819.5	686.469	1015.93	809.023	0.552583	0.447417	0.396052	0.529912	0.074036	1	0
0.381	6.200	1150	21715.5	686.472	1015.93	809.023	0.554184	0.445816	0.395367	0.53094	0.073693	1	0
0.382	6.200	1150	21942.6	686.467	1015.93	809.023	0.556013	0.443987	0.395367	0.530102	0.0745313	1	0
0.383	6.200	1150	21972.1	686.466	1015.93	809.023	0.558185	0.441815	0.395062	0.530293	0.0746456	1	0
0.384	6.200	1150	22106	686.462	1015.93	809.023	0.558185	0.441815	0.3951	0.529873	0.0750267	1	0
0.385	6.200	1150	22157.6	686.46	1015.93	809.023	0.553841	0.446159	0.395138	0.529721	0.075141	1	0
0.386	6.200	1150	22138.5	686.461	1015.93	809.023	0.556927	0.443073	0.39529	0.529531	0.0751791	1	0
0.387	6.200	1150	22012.1	686.464	1015.93	809.023	0.557842	0.442158	0.394262	0.530902	0.0748362	1	0
0.388	6.200	1150	21887.8	686.468	1015.93	809.023	0.557042	0.442958	0.394338	0.531321	0.0743408	1	0
0.389	6.200	1150	22034	686.465	1015.93	809.023	0.550869	0.449131	0.394262	0.530864	0.0748743	1	0
0.39	6.200	1150	22123.3	686.463	1015.93	809.023	0.547439	0.452561	0.394566	0.530331	0.0751029	1	0
0.391	6.200	1150	22316.1	686.458	1015.93	809.023	0.541952	0.458048	0.393842	0.530407	0.0757506	1	0
0.392	6.200	1150	22444.2	686.454	1015.93	809.024	0.540466	0.459534	0.394071	0.529797	0.0761317	1	0
0.393	6.200	1150	22477.6	686.453	1015.93	809.024	0.540924	0.459076	0.394338	0.529454	0.0762079	1	0
0.394	6.200	1150	22348.4	686.456	1015.93	809.024	0.541381	0.458619	0.394109	0.530064	0.0758269	1	0
0.395	6.200	1150	22394.5	686.455	1015.93	809.024	0.534865	0.465135	0.393804	0.530255	0.0759412	1	0
0.396	6.200	1150	22363.3	686.456	1015.93	809.024	0.542067	0.457933	0.39308	0.531131	0.0757888	1	0
0.397	6.200	1150	22361	686.455	1015.93	809.024	0.553498	0.446502	0.392356	0.531817	0.0758269	1	0
0.398	6.200	1150	22321.2	686.456	1015.93	809.024	0.550183	0.449817	0.39209	0.53216	0.0757506	1	0
0.399	6.200	1150	22386.4	686.455	1015.93	809.024	0.550069	0.449931	0.392394	0.531664	0.0759412	1	0
0.4	6.200	1150	22383.4	686.456	1015.93	809.024	0.548468	0.451532	0.391823	0.532236	0.0759412	1	0
0.401	6.200	1150	22374.2	686.457	1015.93	809.023	0.55064	0.44936	0.391328	0.532807	0.075865	1	0
0.402	6.200	1150	22311.4	686.457	1015.93	809.023	0.547096	0.452904	0.391747	0.532541	0.0757125	1	0
0.403	6.200	1150	22309.1	686.458	1015.93	809.023	0.546068	0.453932	0.391556	0.532693	0.0757506	1	0
0.404	6.200	1150	22450.4	686.454	1015.93	809.024	0.547782	0.452218	0.389841	0.533913	0.076246	1	0
0.405	6.200	1150	22504	686.454	1015.93	809.024	0.55064	0.44936	0.390032	0.533646	0.0763222	1	0
0.406	6.200	1150	22445.1	686.455	1015.93	809.024	0.544925	0.455075	0.391213	0.532579	0.0762079	1	0
0.407	6.200	1150	22507.8	686.453	1015.93	809.024	0.544353	0.455647	0.391137	0.532503	0.0763603	1	0
0.408	6.200	1150	22411.5	686.455	1015.93	809.024	0.540238	0.459762	0.390604	0.533379	0.0760174	1	0
0.409	6.200	1150	22616.8	686.449	1015.93	809.024	0.539895	0.460105	0.391289	0.532045	0.0766651	1	0
0.41	6.200	1150	22397.4	686.454	1015.93	809.024	0.540695	0.459305	0.391251	0.532846	0.0759031	1	0
0.411	6.200	1150	22422.1	686.453	1015.93	809.024	0.538752	0.461248	0.389956	0.534141	0.0759031	1	0
0.412	6.200	1150	22458.3	686.453	1015.93	809.024	0.54241	0.45759	0.389956	0.534103	0.0759412	1	0
0.413	6.200	1150	22431.8	686.452	1015.93	809.024	0.543324	0.456676	0.38927	0.534865	0.075865	1	0
0.414	6.200	1150	22643.1	686.447	1015.93	809.024	0.553269	0.446731	0.389994	0.533493	0.0765127	1	0
0.415	6.200	1150	22804.2	686.443	1015.93	809.024	0.549611	0.450389	0.390223	0.532769	0.0770081	1	0
0.416	6.200	1150	22839.3	686.442	1015.93	809.024	0.542981	0.457019	0.389384	0.533531	0.0770843	1	0
0.417	6.200	1150	23139.2	686.435	1015.94	809.025	0.543781	0.456219	0.388775	0.533112	0.0781131	1	0
0.418	6.200	1150	23181.1	686.434	1015.94	809.025	0.540009	0.459991	0.388127	0.53357	0.0783036	1	0
0.419	6.200	1150	23143.8	686.436	1015.94	809.024	0.543667	0.456333	0.389232	0.532617	0.0781512	1	0
0.42	6.200	1150	23090.8	686.436	1015.94	809.024	0.541495	0.458505	0.389232	0.532731	0.0780369	1	0
0.421	6.200	1150	23201.1	686.433	1015.94	809.025	0.544467	0.455533	0.389041	0.532465	0.0784941	1	0
0.422	6.200	1150	23323.2	686.43	1015.94	809.025	0.542638	0.457362	0.38988	0.531245	0.0788752	1	0
0.423	6.200	1150	23345.8	686.429	1015.94	809.025	0.542981	0.457019	0.388851	0.532274	0.0788752	1	0
0.424	6.200	1150	23364.9	686.429	1015.94	809.025	0.54561	0.45439	0.388698	0.532274	0.0790276	1	0
0.425	6.200	1150	23324.1	686.43	1015.94	809.025	0.545039	0.454961	0.388698	0.532388	0.0789133	1	0
0.426	6.200	1150	23404.5	686.429	1015.94	809.025	0.544696	0.455304	0.388736	0.532084	0.07918	1	0
0.427	6.200	1150	23378.3	686.429	1015.94	809.025	0.547096	0.452904	0.388355	0.532503	0.0791419	1	0
0.428	6.200	1150	23546.2	686.425	1015.94	809.025	0.545039	0.454961	0.388051	0.532274	0.0796754	1	0
0.429	6.200	1150	23483.6	686.427	1015.94	809.025	0.545039	0.454961	0.387289	0.533265	0.0794467	1	0
0.43	6.200	1150	23559.8	686.425	1015.94	809.025	0.546639	0.453361	0.387746	0.532465	0.0797897	1	0
0.431	6.200	1150	23584.9	686.425	1015.94	809.025	0.545496	0.454504	0.387517	0.532579	0.079904	1	0
0.432	6.200	1150	23439.3	686.429	1015.94	809.025	0.546639	0.453361	0.386869	0.533684	0.0794467	1	0
0.433	6.200	1150	23470.8	686.429	1015.94	809.025	0.545039	0.454961	0.387441	0.532846	0.0797135	1	0
0.434	6.200	1150	23396.9	686.431	1015.94	809.025	0.548125	0.451875	0.387136	0.533455	0.0794086	1	0
0.435	6.200	1150	23598.7	686.426	1015.94	809.025	0.551555	0.448445	0.386488	0.533417	0.0800945	1	0
0.436	6.200	1150	23639.8	686.425	1015.94	809.025	0.55064	0.44936	0.386603	0.533189	0.0802088	1	0
0.437	6.200	1150	23476.1	686.429	1015.94	809.025	0.547554	0.452446	0.386031	0.53437	0.0795991	1	0
0.438	6.200	1150	23420.6	686.432	1015.94	809.024	0.550183	0.449817	0.385879	0.534979	0.0791419	1	0
0.439	6.200	1150	23504.1	686.43	1015.94	809.025	0.550754	0.449246	0.386603	0.533989	0.0794086	1	0
0.44	6.200	1150	23564.5	686.428	1015.94	809.025	0.548697	0.451303	0.385498	0.534827	0.0796754	1	0
0.441	6.200	1150	23527.9	686.428	1015.94	809.025	0.552698	0.447302	0.38645	0.534103	0.0794467	1	0
0.442	6.200	1150	23553	686.427	1015.94	809.025	0.553498	0.446502	0.386107	0.53437	0.0795229	1	0
0.443	6.200	1150	23503.1	686.429	1015.94	809.025	0.552698	0.447302	0.386184	0.534446	0.0793705	1	0
0.444	6.200	1150	23480.2	686.428	1015.94	809.025	0.54824	0.45176	0.386412	0.534294	0.0792943	1	0
0.445	6.200	1150	23647.6	686.423	1015.94	809.025	0.545382	0.454618	0.386336	0.533874	0.0797897	1	0
0.446	6.200	1150	23769.2	686.42	1015.94	809.025	0.548811	0.451189	0.386984	0.532922	0.0800945	1	0
0.447	6.200	1150	23501.8	686.426	1015.94	809.025	0.547325	0.452675	0.386717	0.533913	0.0793705	1	0
0.448	6.200	1150	23523.3	686.424	1015.94	809.025	0.544124	0.455876	0.386488	0.533989	0.0795229	1	0
0.449	6.200	1150	23333.5	686.428	1015.94	809.025	0.546296	0.453704	0.38645	0.534598	0.0789514	1	0
0.45	6.200	1150	23289	686.43	1015.94	809.025	0.547554	0.452446	0.386526	0.534751	0.0787228	1	0
0.451	6.200	1150	23237.8	686.431	1015.94	809.025	0.541267	0.458733	0.386336	0.535094	0.0785703	1	0
0.452	6.200	1150	23340.4	686.429	1015.94	809.025	0.544353	0.455647	0.385955	0.535132	0.0789133	1	0
0.453	6.200	1150	23389.1	686.427	1015.94	809.025	0.541152	0.458848	0.386336	0.534675	0.0789895	1	0
0.454	6.200	1150	23366	686.427	1015.94	809.025	0.535894	0.464106	0.385383	0.535703	0.0789133	1	0
0.455	6.200	1150	23385.1	686.427	1015.94	809.025	0.537494	0.462506	0.386298	0.534636	0.0790657	1	0
0.456	6.200	1150	23362.8	686.428	1015.94	809.025	0.532807	0.467193	0.386298	0.534713	0.0789895	1	0
0.457	6.200	1150	23346.5	686.428	1015.94	809.025	0.532579	0.467421	0.386641	0.534408	0.0789514	1	0
0.458	6.200	1150	23356.3	686.428	1015.94	809.025	0.536123	0.463877	0.386069	0.534903	0.0790276	1	0
0.459	6.200	1150	23468.3	686.426	1015.94	809.025	0.539666	0.460334	0.385269	0.535322	0.0794086	1	0
0.46	6.200	1150	23376	686.428	1015.94	809.025	0.533379	0.466621	0.384812	0.536008	0.07918	1	0
0.461	6.200	1150	23427.5	686.427	1015.94	809.025	0.530864	0.469136	0.384736	0.535894	0.0793705	1	0
0.462	6.200	1150	23408.1	686.428	1015.94	809.025	0.526177	0.473823	0.385193	0.535589	0.0792181	1	0
0.463	6.200	1150	23577.4	686.425	1015.94	809.025	0.529607	0.470393	0.385498	0.534789	0.0797135	1	0
0.464	6.200	1150	23713.1	686.421	1015.94	809.025	0.531779	0.468221	0.385307	0.534522	0.0801707	1	0
0.465	6.200	1150	23843.2	686.417	1015.94	809.025	0.528921	0.471079	0.385688	0.533646	0.0806661	1	0
0.466	6.200	1150	23781.7	686.418	1015.94	809.025	0.530178	0.469822	0.38645	0.533036	0.0805136	1	0
