time	pCa	hs_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.227	4.500	950	12206.6	1852.86	0	1015.9	809.018	0.257451	0.742549	0.879123	0.0919657	0.0289111	1	0
0.228	4.500	950	12191.7	1852.85	0	1015.9	809.018	0.254955	0.745045	0.878713	0.0924117	0.0288749	1	0
0.229	4.500	950	12218.4	1852.85	0	1015.9	809.018	0.255679	0.744321	0.879533	0.0914472	0.0290196	1	0
0.23	4.500	950	12213.1	1852.85	0	1015.9	809.018	0.253545	0.746455	0.879979	0.0910132	0.0290075	1	0
0.231	4.500	950	12151.9	1852.86	0	1015.9	809.017	0.256257	0.743743	0.880594	0.0907359	0.0286699	1	0
0.232	4.500	950	12237.4	1852.85	0	1015.9	809.018	0.257849	0.742151	0.879702	0.0915075	0.0287905	1	0
0.233	4.500	950	12261.7	1852.84	0	1015.9	809.018	0.256076	0.743924	0.879316	0.0918451	0.0288387	1	0
0.234	4.500	950	12231.2	1852.84	0	1015.9	809.018	0.253942	0.746058	0.879569	0.0914834	0.0289472	1	0
0.235	4.500	950	12191.6	1852.85	0	1015.9	809.018	0.249566	0.750434	0.879509	0.0916522	0.0288387	1	0
0.236	4.500	950	12204.4	1852.85	0	1015.9	809.018	0.249349	0.750651	0.879425	0.0916643	0.0289111	1	0
0.237	4.500	950	12205.8	1852.86	0	1015.9	809.018	0.250687	0.749313	0.879714	0.0913387	0.0289472	1	0
0.238	4.500	950	12180.9	1852.85	0	1015.9	809.018	0.252025	0.747975	0.879557	0.0915437	0.028899	1	0
0.239	4.500	950	12185.9	1852.85	0	1015.9	809.018	0.254268	0.745732	0.879823	0.091182	0.0289955	1	0
0.24	4.500	950	12088.3	1852.86	0	1015.9	809.017	0.253255	0.746745	0.879557	0.0917245	0.0287182	1	0
0.241	4.500	950	12053.2	1852.87	0	1015.9	809.017	0.255172	0.744828	0.879485	0.0919536	0.0285614	1	0
0.242	4.500	950	12060.6	1852.87	0	1015.9	809.017	0.252568	0.747432	0.878653	0.0927614	0.0285856	1	0
0.243	4.500	950	12097	1852.87	0	1015.9	809.017	0.255896	0.744104	0.879316	0.0919898	0.0286941	1	0
0.244	4.500	950	12152.4	1852.87	0	1015.9	809.017	0.254196	0.745804	0.878798	0.0923635	0.0288387	1	0
0.245	4.500	950	12199.6	1852.87	0	1015.9	809.017	0.255317	0.744683	0.878617	0.0923515	0.0290316	1	0
0.246	4.500	950	12127.7	1852.88	0	1015.9	809.017	0.255027	0.744973	0.878545	0.0926408	0.0288146	1	0
0.247	4.500	950	12186.9	1852.87	0	1015.9	809.017	0.255498	0.744502	0.878762	0.0922188	0.0290196	1	0
0.248	4.500	950	12362.9	1852.85	0	1015.9	809.018	0.255317	0.744683	0.879208	0.0913508	0.0294416	1	0
0.249	4.500	950	12436.4	1852.83	0	1015.9	809.018	0.256185	0.743815	0.879401	0.0909529	0.0296465	1	0
0.25	4.500	950	12416.1	1852.83	0	1015.9	809.018	0.254449	0.745551	0.878665	0.0918089	0.0295259	1	0
0.251	4.500	950	12462.8	1852.83	0	1015.9	809.018	0.256366	0.743634	0.87922	0.0912182	0.0295621	1	0
0.252	4.500	950	12490.5	1852.82	0	1015.9	809.018	0.252713	0.747287	0.878412	0.0920018	0.0295862	1	0
0.253	4.500	950	12477	1852.83	0	1015.9	809.018	0.253183	0.746817	0.8784	0.0920259	0.0295742	1	0
0.254	4.500	950	12523.1	1852.82	0	1015.9	809.018	0.255245	0.744755	0.877411	0.0929663	0.0296224	1	0
0.255	4.500	950	12393.6	1852.83	0	1015.9	809.018	0.253074	0.746926	0.877363	0.093316	0.029321	1	0
0.256	4.500	950	12372.4	1852.83	0	1015.9	809.018	0.253762	0.746238	0.877833	0.0929302	0.0292366	1	0
0.257	4.500	950	12357.7	1852.84	0	1015.9	809.018	0.252315	0.747685	0.879051	0.091821	0.0291281	1	0
0.258	4.500	950	12368.4	1852.83	0	1015.9	809.018	0.254557	0.745443	0.879401	0.0914955	0.029104	1	0
0.259	4.500	950	12394.1	1852.83	0	1015.9	809.018	0.256221	0.743779	0.879461	0.0913508	0.0291884	1	0
0.26	4.500	950	12323.2	1852.84	0	1015.9	809.018	0.260308	0.739692	0.880088	0.0909168	0.0289955	1	0
0.261	4.500	950	12377.2	1852.84	0	1015.9	809.018	0.260453	0.739547	0.880522	0.0902778	0.0292004	1	0
0.262	4.500	950	12294.2	1852.84	0	1015.9	809.018	0.260236	0.739764	0.879943	0.0910494	0.0290075	1	0
0.263	4.500	950	12293.9	1852.84	0	1015.9	809.018	0.261936	0.738064	0.879268	0.0917607	0.0289714	1	0
0.264	4.500	950	12502.3	1852.82	0	1015.9	809.018	0.259042	0.740958	0.879304	0.0911458	0.0295501	1	0
0.265	4.500	950	12451.6	1852.82	0	1015.9	809.018	0.257161	0.742839	0.878979	0.0915799	0.0294416	1	0
0.266	4.500	950	12455.1	1852.82	0	1015.9	809.018	0.255968	0.744032	0.877869	0.0926288	0.0295018	1	0
0.267	4.500	950	12520.6	1852.81	0	1015.9	809.018	0.255859	0.744141	0.877821	0.0925323	0.0296465	1	0
0.268	4.500	950	12570.7	1852.8	0	1015.9	809.018	0.256547	0.743453	0.878786	0.0914352	0.0297791	1	0
0.269	4.500	950	12498.3	1852.81	0	1015.9	809.018	0.258608	0.741392	0.879123	0.0912785	0.0295983	1	0
0.27	4.500	950	12403.3	1852.81	0	1015.9	809.018	0.256293	0.743707	0.878581	0.0921345	0.0292848	1	0
0.271	4.500	950	12380.2	1852.81	0	1015.9	809.018	0.255281	0.744719	0.879171	0.091616	0.0292125	1	0
0.272	4.500	950	12407.1	1852.81	0	1015.9	809.018	0.257487	0.742513	0.87834	0.0924479	0.0292125	1	0
0.273	4.500	950	12347.6	1852.82	0	1015.9	809.018	0.256366	0.743634	0.878328	0.0926167	0.0290557	1	0
0.274	4.500	950	12284.8	1852.83	0	1015.9	809.018	0.259151	0.740849	0.878207	0.0929422	0.0288508	1	0
0.275	4.500	950	12386.6	1852.82	0	1015.9	809.018	0.256438	0.743562	0.878472	0.0924238	0.029104	1	0
0.276	4.500	950	12360.9	1852.82	0	1015.9	809.018	0.256113	0.743887	0.878303	0.0926288	0.0290678	1	0
0.277	4.500	950	12232.6	1852.83	0	1015.9	809.018	0.256257	0.743743	0.879147	0.092038	0.0288146	1	0
0.278	4.500	950	12205	1852.84	0	1015.9	809.018	0.257234	0.742766	0.880064	0.0912182	0.0287182	1	0
0.279	4.500	950	12275.9	1852.83	0	1015.9	809.018	0.252821	0.747179	0.879931	0.0911338	0.0289352	1	0
0.28	4.500	950	12324.4	1852.83	0	1015.9	809.018	0.256221	0.743779	0.87969	0.0912182	0.0290919	1	0
0.281	4.500	950	12302.7	1852.82	0	1015.9	809.018	0.253762	0.746238	0.880003	0.090977	0.0290196	1	0
0.282	4.500	950	12381.2	1852.81	0	1015.9	809.018	0.254159	0.745841	0.878967	0.0917728	0.0292607	1	0
0.283	4.500	950	12526.2	1852.8	0	1015.9	809.018	0.254521	0.745479	0.879569	0.0907721	0.0296586	1	0
0.284	4.500	950	12474	1852.81	0	1015.9	809.018	0.251447	0.748553	0.87975	0.09076	0.0294898	1	0
0.285	4.500	950	12507.9	1852.8	0	1015.9	809.018	0.251736	0.748264	0.88051	0.0899281	0.0295621	1	0
0.286	4.500	950	12509.4	1852.81	0	1015.9	809.018	0.254557	0.745443	0.880353	0.0900728	0.0295742	1	0
0.287	4.500	950	12529	1852.81	0	1015.9	809.018	0.253328	0.746672	0.880582	0.0898317	0.0295862	1	0
0.288	4.500	950	12536.7	1852.81	0	1015.9	809.018	0.253291	0.746709	0.880196	0.0901693	0.0296345	1	0
0.289	4.500	950	12536.6	1852.82	0	1015.9	809.018	0.254232	0.745768	0.879823	0.0904707	0.0297068	1	0
0.29	4.500	950	12440	1852.83	0	1015.9	809.018	0.251628	0.748372	0.878786	0.091821	0.0293933	1	0
0.291	4.500	950	12332	1852.84	0	1015.9	809.018	0.251374	0.748626	0.878581	0.0922791	0.0291401	1	0
0.292	4.500	950	12355.9	1852.84	0	1015.9	809.018	0.254919	0.745081	0.878762	0.092038	0.0292004	1	0
0.293	4.500	950	12433.2	1852.83	0	1015.9	809.018	0.256872	0.743128	0.878448	0.0921103	0.0294416	1	0
0.294	4.500	950	12426.8	1852.83	0	1015.9	809.018	0.259874	0.740126	0.87834	0.092255	0.0294054	1	0
0.295	4.500	950	12384.2	1852.83	0	1015.9	809.018	0.256474	0.743526	0.878822	0.0919416	0.0292366	1	0
0.296	4.500	950	12389.1	1852.84	0	1015.9	809.018	0.256944	0.743056	0.878822	0.0919777	0.0292004	1	0
0.297	4.500	950	12440	1852.83	0	1015.9	809.018	0.256004	0.743996	0.878315	0.0923756	0.0293089	1	0
0.298	4.500	950	12515.6	1852.82	0	1015.9	809.018	0.257089	0.742911	0.87834	0.0920139	0.0296465	1	0
0.299	4.500	950	12552.8	1852.81	0	1015.9	809.018	0.254557	0.745443	0.878605	0.0915919	0.0298032	1	0
0.3	4.500	950	12674.7	1852.8	0	1015.9	809.018	0.255498	0.744502	0.879135	0.0907118	0.0301529	1	0
0.301	4.500	950	12750.3	1852.79	0	1015.9	809.018	0.252062	0.747938	0.879063	0.090543	0.030394	1	0
0.302	4.500	950	12709.5	1852.8	0	1015.9	809.018	0.251628	0.748372	0.879171	0.0906274	0.0302011	1	0
0.303	4.500	950	12680.1	1852.8	0	1015.9	809.018	0.250723	0.749277	0.87893	0.0909288	0.0301408	1	0
0.304	4.500	950	12622.8	1852.81	0	1015.9	809.018	0.252496	0.747504	0.879738	0.0902537	0.0300082	1	0
0.305	4.500	950	12498.9	1852.82	0	1015.9	809.018	0.253291	0.746709	0.879437	0.0908203	0.029743	1	0
0.306	4.500	950	12462.2	1852.83	0	1015.9	809.018	0.255606	0.744394	0.879533	0.0907721	0.0296947	1	0
0.307	4.500	950	12499.7	1852.82	0	1015.9	809.018	0.252749	0.747251	0.878954	0.0912302	0.0298153	1	0
0.308	4.500	950	12426.9	1852.82	0	1015.9	809.018	0.254232	0.745768	0.878436	0.0919657	0.0295983	1	0
0.309	4.500	950	12463.8	1852.82	0	1015.9	809.018	0.25387	0.74613	0.878026	0.0924117	0.0295621	1	0
0.31	4.500	950	12498.2	1852.81	0	1015.9	809.018	0.251591	0.748409	0.878376	0.0919777	0.0296465	1	0
0.311	4.500	950	12376.5	1852.83	0	1015.9	809.018	0.2551	0.7449	0.87852	0.0920742	0.0294054	1	0
0.312	4.500	950	12394.3	1852.83	0	1015.9	809.018	0.253798	0.746202	0.878424	0.0921465	0.0294295	1	0
0.313	4.500	950	12197.9	1852.85	0	1015.9	809.018	0.255679	0.744321	0.87887	0.0922671	0.0288628	1	0
0.314	4.500	950	12218.5	1852.85	0	1015.9	809.018	0.253436	0.746564	0.879304	0.0917969	0.028899	1	0
0.315	4.500	950	12311	1852.84	0	1015.9	809.018	0.252206	0.747794	0.878858	0.0919416	0.0292004	1	0
0.316	4.500	950	12303.3	1852.84	0	1015.9	809.018	0.253834	0.746166	0.87852	0.0923274	0.0291522	1	0
0.317	4.500	950	12323.9	1852.84	0	1015.9	809.018	0.257812	0.742188	0.878267	0.0924961	0.0292366	1	0
0.318	4.500	950	12278.1	1852.84	0	1015.9	809.018	0.259838	0.740162	0.878352	0.09246	0.0291884	1	0
0.319	4.500	950	12178.1	1852.86	0	1015.9	809.017	0.258608	0.741392	0.879159	0.0918813	0.0289593	1	0
0.32	4.500	950	12176.3	1852.86	0	1015.9	809.017	0.254991	0.745009	0.878942	0.0921586	0.028899	1	0
0.321	4.500	950	12304.9	1852.84	0	1015.9	809.018	0.260236	0.739764	0.878725	0.0919657	0.0293089	1	0
0.322	4.500	950	12092.3	1852.87	0	1015.9	809.017	0.257668	0.742332	0.878725	0.0925323	0.0287423	1	0
0.323	4.500	950	12095.6	1852.87	0	1015.9	809.017	0.25774	0.74226	0.879051	0.0921465	0.0288026	1	0
0.324	4.500	950	12063.8	1852.87	0	1015.9	809.017	0.258066	0.741934	0.879075	0.0921706	0.0287543	1	0
0.325	4.500	950	12021.4	1852.87	0	1015.9	809.017	0.258138	0.741862	0.87922	0.0921224	0.0286579	1	0
0.326	4.500	950	12074	1852.87	0	1015.9	809.017	0.260778	0.739222	0.87922	0.0920139	0.0287664	1	0
0.327	4.500	950	12099.2	1852.86	0	1015.9	809.017	0.258681	0.741319	0.879196	0.0919657	0.0288387	1	0
0.328	4.500	950	12027	1852.87	0	1015.9	809.017	0.257849	0.742151	0.879389	0.0920742	0.0285373	1	0
0.329	4.500	950	12020.4	1852.87	0	1015.9	809.017	0.256619	0.743381	0.880184	0.0912785	0.0285373	1	0
0.33	4.500	950	12084.8	1852.86	0	1015.9	809.017	0.259802	0.740198	0.880606	0.0906154	0.0287785	1	0
0.331	4.500	950	11993.8	1852.87	0	1015.9	809.017	0.261827	0.738173	0.880727	0.0907721	0.0285012	1	0
0.332	4.500	950	11983.5	1852.88	0	1015.9	809.017	0.260923	0.739077	0.880727	0.090748	0.0285253	1	0
0.333	4.500	950	12065.5	1852.86	0	1015.9	809.017	0.26038	0.73962	0.881679	0.0896026	0.0287182	1	0
0.334	4.500	950	12080.5	1852.86	0	1015.9	809.017	0.256764	0.743236	0.882005	0.089265	0.0287302	1	0
0.335	4.500	950	12017.6	1852.87	0	1015.9	809.017	0.255932	0.744068	0.881293	0.0902296	0.028477	1	0
0.336	4.500	950	11910.2	1852.88	0	1015.9	809.017	0.255679	0.744321	0.881305	0.0904225	0.0282721	1	0
0.337	4.500	950	11863.7	1852.89	0	1015.9	809.017	0.257632	0.742368	0.880232	0.0917607	0.0280068	1	0
0.338	4.500	950	11845.8	1852.89	0	1015.9	809.017	0.255679	0.744321	0.881064	0.0910373	0.0278983	1	0
0.339	4.500	950	11795.1	1852.9	0	1015.9	809.017	0.255679	0.744321	0.881209	0.0910012	0.0277898	1	0
0.34	4.500	950	11785.2	1852.89	0	1015.9	809.017	0.259585	0.740415	0.881474	0.0907359	0.0277898	1	0
0.341	4.500	950	11777.5	1852.89	0	1015.9	809.017	0.254557	0.745443	0.881197	0.0910373	0.0277657	1	0
0.342	4.500	950	11751	1852.89	0	1015.9	809.017	0.260598	0.739402	0.881583	0.0907721	0.0276452	1	0
0.343	4.500	950	11668.9	1852.9	0	1015.9	809.017	0.25727	0.74273	0.881631	0.0909047	0.0274643	1	0
0.344	4.500	950	11637.1	1852.91	0	1015.9	809.017	0.257451	0.742549	0.88227	0.0903019	0.0274281	1	0
0.345	4.500	950	11743.6	1852.9	0	1015.9	809.017	0.256257	0.743743	0.881607	0.0906756	0.0277175	1	0
0.346	4.500	950	11815.4	1852.89	0	1015.9	809.017	0.255389	0.744611	0.8818	0.090326	0.0278742	1	0
0.347	4.500	950	11820.8	1852.89	0	1015.9	809.017	0.25633	0.74367	0.881281	0.0908806	0.0278381	1	0
0.348	4.500	950	11884.2	1852.88	0	1015.9	809.017	0.256402	0.743598	0.881824	0.090121	0.0280551	1	0
0.349	4.500	950	11807.5	1852.89	0	1015.9	809.017	0.257704	0.742296	0.881896	0.090326	0.0277778	1	0
0.35	4.500	950	11764.8	1852.9	0	1015.9	809.017	0.257523	0.742477	0.881137	0.0912302	0.0276331	1	0
0.351	4.500	950	11687.2	1852.9	0	1015.9	809.017	0.258536	0.741464	0.880896	0.0917004	0.027404	1	0
0.352	4.500	950	11826.1	1852.89	0	1015.9	809.017	0.255751	0.744249	0.880751	0.0914352	0.0278139	1	0
0.353	4.500	950	11794.6	1852.89	0	1015.9	809.017	0.259404	0.740596	0.88145	0.0907721	0.0277778	1	0
0.354	4.500	950	11737.1	1852.9	0	1015.9	809.017	0.262153	0.737847	0.881583	0.0908203	0.0275969	1	0
0.355	4.500	950	11823	1852.88	0	1015.9	809.017	0.259729	0.740271	0.882089	0.0900849	0.027826	1	0
0.356	4.500	950	11951.1	1852.87	0	1015.9	809.017	0.258355	0.741645	0.882318	0.0895544	0.0281274	1	0
0.357	4.500	950	11868.7	1852.88	0	1015.9	809.017	0.260778	0.739222	0.882692	0.0894097	0.0278983	1	0
0.358	4.500	950	11794.7	1852.88	0	1015.9	809.017	0.258283	0.741717	0.882041	0.0902175	0.0277416	1	0
0.359	4.500	950	11861.1	1852.88	0	1015.9	809.017	0.257053	0.742947	0.881414	0.0907239	0.0278622	1	0
0.36	4.500	950	11916.4	1852.87	0	1015.9	809.017	0.257306	0.742694	0.881643	0.0903622	0.0279948	1	0
0.361	4.500	950	11763	1852.89	0	1015.9	809.017	0.256076	0.743924	0.882475	0.0899884	0.0275367	1	0
0.362	4.500	950	11815.5	1852.88	0	1015.9	809.017	0.258717	0.741283	0.882065	0.0903019	0.0276331	1	0
0.363	4.500	950	11820.3	1852.88	0	1015.9	809.017	0.254485	0.745515	0.882053	0.0902296	0.0277175	1	0
0.364	4.500	950	11869.3	1852.88	0	1015.9	809.017	0.255751	0.744249	0.882065	0.0901813	0.0277537	1	0
0.365	4.500	950	11851.2	1852.87	0	1015.9	809.017	0.260598	0.739402	0.881812	0.0904707	0.0277175	1	0
0.366	4.500	950	11846	1852.87	0	1015.9	809.017	0.261972	0.738028	0.881752	0.090531	0.0277175	1	0
0.367	4.500	950	11833.6	1852.87	0	1015.9	809.018	0.262659	0.737341	0.8818	0.0905189	0.0276813	1	0
0.368	4.500	950	11824.6	1852.87	0	1015.9	809.018	0.261357	0.738643	0.880956	0.0913267	0.0277175	1	0
0.369	4.500	950	11948.8	1852.85	0	1015.9	809.018	0.258717	0.741283	0.880763	0.0911579	0.0280792	1	0
0.37	4.500	950	12102.3	1852.84	0	1015.9	809.018	0.257125	0.742875	0.880281	0.0912302	0.0284891	1	0
0.371	4.500	950	12084.7	1852.84	0	1015.9	809.018	0.262659	0.737341	0.880196	0.091387	0.0284168	1	0
0.372	4.500	950	12101.9	1852.83	0	1015.9	809.018	0.255823	0.744177	0.880269	0.0912302	0.0285012	1	0
0.373	4.500	950	12062.5	1852.85	0	1015.9	809.018	0.25897	0.74103	0.879871	0.0916763	0.0284529	1	0
0.374	4.500	950	12134.5	1852.83	0	1015.9	809.018	0.260344	0.739656	0.879461	0.0918813	0.0286579	1	0
0.375	4.500	950	12066.5	1852.84	0	1015.9	809.018	0.256655	0.743345	0.879244	0.0922791	0.028477	1	0
0.376	4.500	950	12113.8	1852.84	0	1015.9	809.018	0.254738	0.745262	0.878762	0.0925926	0.0286458	1	0
0.377	4.500	950	12161	1852.83	0	1015.9	809.018	0.25633	0.74367	0.878183	0.0929181	0.028899	1	0
0.378	4.500	950	12249.3	1852.82	0	1015.9	809.018	0.254702	0.745298	0.878279	0.0926167	0.029104	1	0
0.379	4.500	950	12317.7	1852.81	0	1015.9	809.018	0.255679	0.744321	0.877713	0.0929302	0.0293572	1	0
0.38	4.500	950	12307.9	1852.82	0	1015.9	809.018	0.256366	0.743634	0.877194	0.0933401	0.0294657	1	0
0.381	4.500	950	12199.8	1852.83	0	1015.9	809.018	0.257415	0.742585	0.877387	0.0934486	0.0291643	1	0
0.382	4.500	950	12255.5	1852.82	0	1015.9	809.018	0.258464	0.741536	0.878014	0.092689	0.0292969	1	0
0.383	4.500	950	12398.5	1852.8	0	1015.9	809.018	0.256727	0.743273	0.878918	0.0913628	0.0297188	1	0
0.384	4.500	950	12355	1852.81	0	1015.9	809.018	0.258898	0.741102	0.879232	0.0912182	0.0295501	1	0
0.385	4.500	950	12476.6	1852.79	0	1015.9	809.018	0.255281	0.744719	0.877978	0.0922912	0.0297309	1	0
0.386	4.500	950	12471.2	1852.79	0	1015.9	809.018	0.255353	0.744647	0.877677	0.092677	0.0296465	1	0
0.387	4.500	950	12410.4	1852.8	0	1015.9	809.018	0.254015	0.745985	0.877857	0.092677	0.0294657	1	0
0.388	4.500	950	12402.1	1852.81	0	1015.9	809.018	0.257415	0.742585	0.877351	0.0932798	0.0293692	1	0
0.389	4.500	950	12409.4	1852.81	0	1015.9	809.018	0.255968	0.744032	0.877773	0.0928699	0.0293572	1	0
0.39	4.500	950	12380.3	1852.81	0	1015.9	809.018	0.251628	0.748372	0.877242	0.0933521	0.0294054	1	0
0.391	4.500	950	12291.2	1852.82	0	1015.9	809.018	0.252894	0.747106	0.877339	0.0935209	0.0291401	1	0
0.392	4.500	950	12313.1	1852.82	0	1015.9	809.018	0.25094	0.74906	0.878147	0.0927011	0.0291522	1	0
0.393	4.500	950	12457.4	1852.8	0	1015.9	809.018	0.251772	0.748228	0.877773	0.0927493	0.0294777	1	0
0.394	4.500	950	12487.7	1852.8	0	1015.9	809.018	0.255064	0.744936	0.878388	0.0921465	0.0294657	1	0
0.395	4.500	950	12323.3	1852.82	0	1015.9	809.018	0.255896	0.744104	0.878183	0.0926649	0.0291522	1	0
0.396	4.500	950	12276.7	1852.83	0	1015.9	809.018	0.253762	0.746238	0.877701	0.0932075	0.0290919	1	0
0.397	4.500	950	12303.2	1852.83	0	1015.9	809.018	0.255606	0.744394	0.876808	0.093967	0.0292245	1	0
0.398	4.500	950	12407.4	1852.81	0	1015.9	809.018	0.255968	0.744032	0.876206	0.0943046	0.0294898	1	0
0.399	4.500	950	12427.6	1852.8	0	1015.9	809.018	0.255751	0.744249	0.876218	0.0943408	0.0294416	1	0
0.4	4.500	950	12449.5	1852.8	0	1015.9	809.018	0.257668	0.742332	0.87717	0.093316	0.0295139	1	0
0.401	4.500	950	12480.5	1852.79	0	1015.9	809.018	0.257632	0.742368	0.877194	0.0932195	0.0295862	1	0
0.402	4.500	950	12440.2	1852.8	0	1015.9	809.018	0.256691	0.743309	0.877267	0.0932798	0.0294536	1	0
0.403	4.500	950	12446.7	1852.8	0	1015.9	809.018	0.255679	0.744321	0.878352	0.0921827	0.0294657	1	0
0.404	4.500	950	12511.7	1852.79	0	1015.9	809.018	0.257125	0.742875	0.877942	0.092472	0.0295862	1	0
0.405	4.500	950	12510.4	1852.79	0	1015.9	809.018	0.253617	0.746383	0.877556	0.0928217	0.0296224	1	0
0.406	4.500	950	12544.9	1852.79	0	1015.9	809.018	0.255027	0.744973	0.877713	0.0925805	0.0297068	1	0
0.407	4.500	950	12597.7	1852.78	0	1015.9	809.018	0.254991	0.745009	0.877954	0.0921465	0.0298997	1	0
0.408	4.500	950	12505.3	1852.79	0	1015.9	809.018	0.250362	0.749638	0.878207	0.0921345	0.0296586	1	0
0.409	4.500	950	12581.8	1852.78	0	1015.9	809.019	0.253762	0.746238	0.87758	0.0924961	0.0299238	1	0
0.41	4.500	950	12560.5	1852.78	0	1015.9	809.018	0.254051	0.745949	0.876821	0.0933401	0.0298394	1	0
0.411	4.500	950	12421.5	1852.8	0	1015.9	809.018	0.253979	0.746021	0.877098	0.0933763	0.0295259	1	0
0.412	4.500	950	12299.8	1852.82	0	1015.9	809.018	0.250579	0.749421	0.8767	0.0941479	0.0291522	1	0
0.413	4.500	950	12349.7	1852.82	0	1015.9	809.018	0.250145	0.749855	0.876616	0.0941961	0.0291884	1	0
0.414	4.500	950	12433.4	1852.81	0	1015.9	809.018	0.251664	0.748336	0.877387	0.0931954	0.0294174	1	0
0.415	4.500	950	12516.4	1852.79	0	1015.9	809.018	0.253002	0.746998	0.878328	0.0920621	0.0296103	1	0
0.416	4.500	950	12506.4	1852.8	0	1015.9	809.018	0.250326	0.749674	0.877978	0.0923997	0.0296224	1	0
0.417	4.500	950	12507.4	1852.79	0	1015.9	809.018	0.252749	0.747251	0.877689	0.0927132	0.0295983	1	0
0.418	4.500	950	12535.9	1852.79	0	1015.9	809.018	0.255172	0.744828	0.877785	0.0925685	0.0296465	1	0
0.419	4.500	950	12591.7	1852.78	0	1015.9	809.018	0.253979	0.746021	0.878267	0.0919657	0.0297671	1	0
0.42	4.500	950	12617.6	1852.77	0	1015.9	809.019	0.255136	0.744864	0.878062	0.0920501	0.0298876	1	0
0.421	4.500	950	12579.2	1852.77	0	1015.9	809.019	0.255027	0.744973	0.878183	0.0920501	0.0297671	1	0
0.422	4.500	950	12572.6	1852.77	0	1015.9	809.019	0.256981	0.743019	0.878135	0.0920983	0.0297671	1	0
0.423	4.500	950	12516.5	1852.78	0	1015.9	809.018	0.253436	0.746564	0.878086	0.092255	0.0296586	1	0
0.424	4.500	950	12370.5	1852.8	0	1015.9	809.018	0.2585	0.7415	0.878894	0.091821	0.0292848	1	0
0.425	4.500	950	12315.2	1852.81	0	1015.9	809.018	0.257053	0.742947	0.878774	0.0922068	0.0290196	1	0
0.426	4.500	950	12264.1	1852.82	0	1015.9	809.018	0.258608	0.741392	0.879003	0.0920742	0.0289231	1	0
0.427	4.500	950	12315.8	1852.81	0	1015.9	809.018	0.255932	0.744068	0.879039	0.0918692	0.0290919	1	0
0.428	4.500	950	12399.1	1852.81	0	1015.9	809.018	0.255896	0.744104	0.878484	0.092255	0.0292607	1	0
0.429	4.500	950	12321.8	1852.81	0	1015.9	809.018	0.252351	0.747649	0.878834	0.0921345	0.0290316	1	0
0.43	4.500	950	12397.3	1852.81	0	1015.9	809.018	0.255245	0.744755	0.87969	0.0910494	0.0292607	1	0
0.431	4.500	950	12341.8	1852.82	0	1015.9	809.018	0.254449	0.745551	0.87922	0.0916643	0.029116	1	0
0.432	4.500	950	12490.5	1852.81	0	1015.9	809.018	0.257921	0.742079	0.878979	0.0914834	0.029538	1	0
0.433	4.500	950	12484.2	1852.81	0	1015.9	809.018	0.257017	0.742983	0.878533	0.0918813	0.0295862	1	0
0.434	4.500	950	12488.1	1852.8	0	1015.9	809.018	0.254485	0.745515	0.879147	0.0911579	0.0296947	1	0
0.435	4.500	950	12422.2	1852.81	0	1015.9	809.018	0.2551	0.7449	0.879196	0.0912905	0.0295139	1	0
0.436	4.500	950	12500	1852.81	0	1015.9	809.018	0.251736	0.748264	0.878967	0.0912785	0.029755	1	0
0.437	4.500	950	12347	1852.83	0	1015.9	809.018	0.254485	0.745515	0.879702	0.0908806	0.0294174	1	0
0.438	4.500	950	12283.1	1852.84	0	1015.9	809.018	0.255968	0.744032	0.879991	0.0907841	0.0292245	1	0
0.439	4.500	950	12256.8	1852.84	0	1015.9	809.018	0.25463	0.74537	0.879871	0.0909529	0.0291763	1	0
0.44	4.500	950	12203.7	1852.85	0	1015.9	809.018	0.255787	0.744213	0.879184	0.0917969	0.0290196	1	0
0.441	4.500	950	12167.3	1852.85	0	1015.9	809.018	0.254232	0.745768	0.878725	0.0923635	0.0289111	1	0
0.442	4.500	950	12224.4	1852.85	0	1015.9	809.018	0.25481	0.74519	0.878436	0.0925323	0.0290316	1	0
0.443	4.500	950	12189.9	1852.86	0	1015.9	809.018	0.258247	0.741753	0.879244	0.0918692	0.028887	1	0
0.444	4.500	950	12139.1	1852.86	0	1015.9	809.017	0.255787	0.744213	0.878328	0.0929181	0.0287543	1	0
0.445	4.500	950	12174.1	1852.85	0	1015.9	809.018	0.255642	0.744358	0.878725	0.092472	0.0288026	1	0
0.446	4.500	950	12142.7	1852.86	0	1015.9	809.017	0.253436	0.746564	0.879232	0.0920139	0.0287543	1	0
0.447	4.500	950	12047.6	1852.87	0	1015.9	809.017	0.256619	0.743381	0.879256	0.0922188	0.0285253	1	0
0.448	4.500	950	12000.3	1852.89	0	1015.9	809.017	0.25557	0.74443	0.879485	0.0920501	0.028465	1	0
0.449	4.500	950	11997.2	1852.89	0	1015.9	809.017	0.257776	0.742224	0.879449	0.0921224	0.0284288	1	0
0.45	4.500	950	12092.2	1852.88	0	1015.9	809.017	0.254883	0.745117	0.879871	0.0914111	0.0287182	1	0
0.451	4.500	950	12177.9	1852.87	0	1015.9	809.017	0.254376	0.745624	0.87963	0.0913267	0.0290437	1	0
