time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.0042	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.927083	0.0729167	0	1	0
0.0043	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.925154	0.0748457	0	1	0
0.0044	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.923997	0.0760031	0	1	0
0.0045	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.92284	0.0771605	0	1	0
0.0046	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.921682	0.0783179	0	1	0
0.0047	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.923225	0.0767747	0	1	0
0.0048	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.921682	0.0783179	0	1	0
0.0049	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.920139	0.0798611	0	1	0
0.005	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.918981	0.0810185	0	1	0
0.0051	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.91821	0.0817901	0	1	0
0.0052	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.91821	0.0817901	0	1	0
0.0053	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.917438	0.0825617	0	1	0
0.0054	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.91821	0.0817901	0	1	0
0.0055	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.915509	0.0844907	0	1	0
0.0056	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.912809	0.0871914	0	1	0
0.0057	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.912809	0.0871914	0	1	0
0.0058	9.000	1000	1000	-nan(ind)	2861.55	2861.55	0	1015.88	809.004	1	0	0.911265	0.0887346	0	1	0
