time	pCa	hs_length	force	passive_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.024	7.000	1150	707.403	686.977	1015.88	809.001	0.994742	0.00525834	0.804336	0.195588	7.62079e-05	1	0
0.025	7.000	1150	707.403	686.977	1015.88	809.001	0.995885	0.00411523	0.79923	0.200693	7.62079e-05	1	0
0.026	7.000	1150	697.575	686.977	1015.88	809.001	0.994513	0.00548697	0.791114	0.208848	3.81039e-05	1	0
0.027	7.000	1150	697.575	686.977	1015.88	809.001	0.994399	0.00560128	0.786046	0.213916	3.81039e-05	1	0
0.028	7.000	1150	697.575	686.977	1015.88	809.001	0.994742	0.00525834	0.779378	0.220584	3.81039e-05	1	0
0.029	7.000	1150	697.575	686.977	1015.88	809.001	0.995313	0.00468679	0.774348	0.225613	3.81039e-05	1	0
0.03	7.000	1150	697.575	686.977	1015.88	809.001	0.995199	0.0048011	0.770271	0.229691	3.81039e-05	1	0
0.031	7.000	1150	705.668	686.977	1015.88	809.001	0.994627	0.00537266	0.762955	0.236968	7.62079e-05	1	0
0.032	7.000	1150	705.668	686.977	1015.88	809.001	0.993599	0.00640146	0.756668	0.243256	7.62079e-05	1	0
0.033	7.000	1150	705.668	686.977	1015.88	809.001	0.993713	0.00628715	0.752096	0.247828	7.62079e-05	1	0
0.034	7.000	1150	716.268	686.976	1015.88	809.001	0.993827	0.00617284	0.747257	0.252629	0.000114312	1	0
0.035	7.000	1150	716.268	686.976	1015.88	809.001	0.994399	0.00560128	0.742265	0.257621	0.000114312	1	0
0.036	7.000	1150	716.268	686.976	1015.88	809.001	0.993713	0.00628715	0.736244	0.263641	0.000114312	1	0
0.037	7.000	1150	724.361	686.976	1015.88	809.001	0.99337	0.00663009	0.730834	0.269014	0.000152416	1	0
0.038	7.000	1150	735.345	686.976	1015.88	809.001	0.99417	0.0058299	0.724699	0.275111	0.00019052	1	0
0.039	7.000	1150	735.345	686.976	1015.88	809.001	0.993599	0.00640146	0.719669	0.28014	0.00019052	1	0
0.04	7.000	1150	735.345	686.976	1015.88	809.001	0.994284	0.00571559	0.714411	0.285399	0.00019052	1	0
0.041	7.000	1150	759.625	686.976	1015.88	809.001	0.994399	0.00560128	0.709114	0.290619	0.000266728	1	0
0.042	7.000	1150	770.225	686.975	1015.88	809.001	0.994284	0.00571559	0.704618	0.295077	0.000304832	1	0
0.043	7.000	1150	770.225	686.975	1015.88	809.001	0.993141	0.00685871	0.70096	0.298735	0.000304832	1	0
0.044	7.000	1150	770.225	686.975	1015.88	809.001	0.99337	0.00663009	0.696845	0.30285	0.000304832	1	0
0.045	7.000	1150	770.225	686.975	1015.88	809.001	0.993941	0.00605853	0.692425	0.30727	0.000304832	1	0
0.046	7.000	1150	770.225	686.975	1015.88	809.001	0.993713	0.00628715	0.688272	0.311424	0.000304832	1	0
0.047	7.000	1150	781.977	686.975	1015.88	809.001	0.99417	0.0058299	0.68408	0.315577	0.000342936	1	0
0.048	7.000	1150	781.977	686.975	1015.88	809.001	0.994284	0.00571559	0.680651	0.319006	0.000342936	1	0
0.049	7.000	1150	781.977	686.975	1015.88	809.001	0.994399	0.00560128	0.676421	0.323236	0.000342936	1	0
0.05	7.000	1150	770.225	686.975	1015.88	809.001	0.991998	0.00800183	0.673449	0.326246	0.000304832	1	0
0.051	7.000	1150	770.225	686.975	1015.88	809.001	0.993599	0.00640146	0.669982	0.329713	0.000304832	1	0
0.052	7.000	1150	779.667	686.975	1015.88	809.001	0.993827	0.00617284	0.666171	0.333486	0.000342936	1	0
0.053	7.000	1150	779.667	686.975	1015.88	809.001	0.993713	0.00628715	0.662475	0.337182	0.000342936	1	0
0.054	7.000	1150	787.76	686.975	1015.88	809.001	0.99417	0.0058299	0.658398	0.341221	0.000381039	1	0
0.055	7.000	1150	788.53	686.975	1015.88	809.001	0.991541	0.00845908	0.655731	0.343888	0.000381039	1	0
0.056	7.000	1150	812.427	686.974	1015.88	809.001	0.991884	0.00811614	0.651196	0.348346	0.000457247	1	0
0.057	7.000	1150	819.357	686.974	1015.88	809.001	0.991541	0.00845908	0.648224	0.35128	0.000495351	1	0
0.058	7.000	1150	819.357	686.974	1015.88	809.001	0.992455	0.00754458	0.645519	0.353986	0.000495351	1	0
0.059	7.000	1150	819.357	686.974	1015.88	809.001	0.992798	0.00720165	0.643347	0.356158	0.000495351	1	0
0.06	7.000	1150	819.357	686.974	1015.88	809.001	0.992913	0.00708733	0.640489	0.359015	0.000495351	1	0
0.061	7.000	1150	804.708	686.974	1015.88	809.001	0.993256	0.0067444	0.63786	0.361683	0.000457247	1	0
0.062	7.000	1150	804.708	686.974	1015.88	809.001	0.993141	0.00685871	0.634621	0.364922	0.000457247	1	0
0.063	7.000	1150	817.223	686.974	1015.88	809.001	0.99417	0.0058299	0.631116	0.368389	0.000495351	1	0
0.064	7.000	1150	826.087	686.974	1015.88	809.001	0.992913	0.00708733	0.629134	0.370332	0.000533455	1	0
0.065	7.000	1150	838.421	686.974	1015.88	809.001	0.992455	0.00754458	0.625819	0.373609	0.000571559	1	0
0.066	7.000	1150	838.421	686.974	1015.88	809.001	0.992227	0.00777321	0.623647	0.375781	0.000571559	1	0
0.067	7.000	1150	847.285	686.973	1015.88	809.001	0.991998	0.00800183	0.620523	0.378868	0.000609663	1	0
0.068	7.000	1150	847.262	686.973	1015.88	809.001	0.990741	0.00925926	0.617551	0.38184	0.000609663	1	0
0.069	7.000	1150	858.247	686.973	1015.88	809.001	0.991655	0.00834476	0.615188	0.384164	0.000647767	1	0
0.07	7.000	1150	878.084	686.972	1015.88	809.001	0.992684	0.00731596	0.612445	0.386831	0.000723975	1	0
0.071	7.000	1150	865.762	686.973	1015.88	809.001	0.992112	0.00788752	0.610197	0.389118	0.000685871	1	0
0.072	7.000	1150	875.383	686.973	1015.88	809.001	0.992227	0.00777321	0.607148	0.392128	0.000723975	1	0
0.073	7.000	1150	871.938	686.972	1015.88	809.001	0.992913	0.00708733	0.60471	0.394566	0.000723975	1	0
0.074	7.000	1150	871.938	686.972	1015.88	809.001	0.991655	0.00834476	0.602766	0.39651	0.000723975	1	0
0.075	7.000	1150	853.054	686.973	1015.88	809.001	0.991427	0.00857339	0.601433	0.39792	0.000647767	1	0
0.076	7.000	1150	853.054	686.973	1015.88	809.001	0.993027	0.00697302	0.599223	0.40013	0.000647767	1	0
0.077	7.000	1150	853.054	686.973	1015.88	809.001	0.992112	0.00788752	0.595793	0.403559	0.000647767	1	0
0.078	7.000	1150	841.684	686.973	1015.88	809.001	0.992798	0.00720165	0.592745	0.406645	0.000609663	1	0
0.079	7.000	1150	841.684	686.973	1015.88	809.001	0.993141	0.00685871	0.591259	0.408131	0.000609663	1	0
0.08	7.000	1150	841.684	686.973	1015.88	809.001	0.99257	0.00743027	0.589773	0.409617	0.000609663	1	0
0.081	7.000	1150	872.89	686.972	1015.88	809.001	0.991541	0.00845908	0.58741	0.411866	0.000723975	1	0
0.082	7.000	1150	862.483	686.973	1015.88	809.001	0.992798	0.00720165	0.584819	0.414495	0.000685871	1	0
0.083	7.000	1150	900.435	686.972	1015.88	809.001	0.993027	0.00697302	0.583905	0.415295	0.000800183	1	0
0.084	7.000	1150	911.998	686.971	1015.88	809.001	0.99257	0.00743027	0.582343	0.416819	0.000838287	1	0
0.085	7.000	1150	923.919	686.971	1015.88	809.002	0.992341	0.00765889	0.581352	0.417772	0.000876391	1	0
0.086	7.000	1150	923.919	686.971	1015.88	809.002	0.992341	0.00765889	0.579447	0.419677	0.000876391	1	0
0.087	7.000	1150	906.01	686.972	1015.88	809.001	0.99257	0.00743027	0.578608	0.420591	0.000800183	1	0
0.088	7.000	1150	895.412	686.972	1015.88	809.001	0.992455	0.00754458	0.57857	0.420668	0.000762079	1	0
0.089	7.000	1150	895.412	686.972	1015.88	809.001	0.992341	0.00765889	0.576818	0.42242	0.000762079	1	0
0.09	7.000	1150	895.412	686.972	1015.88	809.001	0.991541	0.00845908	0.575979	0.423259	0.000762079	1	0
0.091	7.000	1150	895.412	686.972	1015.88	809.001	0.99177	0.00823045	0.576017	0.423221	0.000762079	1	0
0.092	7.000	1150	881.922	686.972	1015.88	809.001	0.992684	0.00731596	0.574798	0.424478	0.000723975	1	0
0.093	7.000	1150	879.611	686.972	1015.88	809.001	0.991884	0.00811614	0.572931	0.426345	0.000723975	1	0
0.094	7.000	1150	860.38	686.973	1015.88	809.001	0.992798	0.00720165	0.570988	0.428365	0.000647767	1	0
0.095	7.000	1150	862.309	686.972	1015.88	809.001	0.992112	0.00788752	0.568816	0.430537	0.000647767	1	0
0.096	7.000	1150	850.746	686.973	1015.88	809.001	0.992455	0.00754458	0.56752	0.43187	0.000609663	1	0
0.097	7.000	1150	850.746	686.973	1015.88	809.001	0.991998	0.00800183	0.566187	0.433204	0.000609663	1	0
0.098	7.000	1150	850.746	686.973	1015.88	809.001	0.99257	0.00743027	0.56451	0.43488	0.000609663	1	0
0.099	7.000	1150	850.746	686.973	1015.88	809.001	0.993141	0.00685871	0.563138	0.436252	0.000609663	1	0
0.1	7.000	1150	850.554	686.973	1015.88	809.001	0.992341	0.00765889	0.561805	0.437586	0.000609663	1	0
0.101	7.000	1150	863.068	686.972	1015.88	809.001	0.991541	0.00845908	0.559976	0.439377	0.000647767	1	0
0.102	7.000	1150	864.428	686.972	1015.88	809.001	0.991998	0.00800183	0.55849	0.440863	0.000647767	1	0
0.103	7.000	1150	864.428	686.972	1015.88	809.001	0.991427	0.00857339	0.557042	0.442311	0.000647767	1	0
0.104	7.000	1150	864.428	686.972	1015.88	809.001	0.989483	0.0105167	0.555898	0.443454	0.000647767	1	0
0.105	7.000	1150	864.428	686.972	1015.88	809.001	0.992112	0.00788752	0.554412	0.44494	0.000647767	1	0
0.106	7.000	1150	876.733	686.972	1015.88	809.001	0.992112	0.00788752	0.552926	0.446388	0.000685871	1	0
0.107	7.000	1150	876.733	686.972	1015.88	809.001	0.991084	0.00891632	0.552622	0.446693	0.000685871	1	0
0.108	7.000	1150	876.733	686.972	1015.88	809.001	0.99177	0.00823045	0.551745	0.447569	0.000685871	1	0
0.109	7.000	1150	901.571	686.972	1015.88	809.001	0.991198	0.00880201	0.551288	0.44795	0.000762079	1	0
0.11	7.000	1150	912.17	686.971	1015.88	809.001	0.991541	0.00845908	0.550183	0.449017	0.000800183	1	0
0.111	7.000	1150	912.17	686.971	1015.88	809.001	0.991541	0.00845908	0.549497	0.449703	0.000800183	1	0
0.112	7.000	1150	901.378	686.972	1015.88	809.001	0.991312	0.0086877	0.549154	0.450084	0.000762079	1	0
0.113	7.000	1150	912.166	686.971	1015.88	809.001	0.991884	0.00811614	0.547439	0.45176	0.000800183	1	0
0.114	7.000	1150	913.522	686.971	1015.88	809.001	0.991998	0.00800183	0.546144	0.453056	0.000800183	1	0
0.115	7.000	1150	911.815	686.972	1015.88	809.001	0.992455	0.00754458	0.545077	0.454123	0.000800183	1	0
0.116	7.000	1150	902.759	686.972	1015.88	809.001	0.992112	0.00788752	0.54321	0.456028	0.000762079	1	0
0.117	7.000	1150	902.954	686.972	1015.88	809.001	0.993256	0.0067444	0.542562	0.456676	0.000762079	1	0
0.118	7.000	1150	902.954	686.972	1015.88	809.001	0.992455	0.00754458	0.541305	0.457933	0.000762079	1	0
0.119	7.000	1150	915.866	686.971	1015.88	809.001	0.992341	0.00765889	0.540352	0.458848	0.000800183	1	0
0.12	7.000	1150	922.603	686.971	1015.88	809.002	0.991884	0.00811614	0.538218	0.460943	0.000838287	1	0
0.121	7.000	1150	922.603	686.971	1015.88	809.002	0.992341	0.00765889	0.537494	0.461667	0.000838287	1	0
0.122	7.000	1150	922.603	686.971	1015.88	809.002	0.991541	0.00845908	0.536084	0.463077	0.000838287	1	0
0.123	7.000	1150	922.603	686.971	1015.88	809.002	0.991655	0.00834476	0.534522	0.46464	0.000838287	1	0
0.124	7.000	1150	932.997	686.971	1015.88	809.002	0.991655	0.00834476	0.532198	0.466926	0.000876391	1	0
0.125	7.000	1150	942.421	686.97	1015.88	809.002	0.991998	0.00800183	0.53216	0.466926	0.000914495	1	0
0.126	7.000	1150	942.421	686.97	1015.88	809.002	0.990283	0.00971651	0.531512	0.467574	0.000914495	1	0
0.127	7.000	1150	949.733	686.97	1015.88	809.002	0.989826	0.0101738	0.530674	0.468374	0.000952599	1	0
0.128	7.000	1150	942.995	686.971	1015.88	809.002	0.990741	0.00925926	0.529188	0.469898	0.000914495	1	0
0.129	7.000	1150	928.551	686.971	1015.88	809.002	0.991198	0.00880201	0.52854	0.470584	0.000876391	1	0
0.13	7.000	1150	931.455	686.971	1015.88	809.002	0.991884	0.00811614	0.527359	0.471765	0.000876391	1	0
0.131	7.000	1150	918.928	686.971	1015.88	809.002	0.991312	0.0086877	0.525682	0.47348	0.000838287	1	0
0.132	7.000	1150	918.928	686.971	1015.88	809.002	0.991998	0.00800183	0.524158	0.475004	0.000838287	1	0
0.133	7.000	1150	918.928	686.971	1015.88	809.002	0.991998	0.00800183	0.522596	0.476566	0.000838287	1	0
0.134	7.000	1150	910.081	686.971	1015.88	809.001	0.99257	0.00743027	0.522024	0.477176	0.000800183	1	0
0.135	7.000	1150	910.081	686.971	1015.88	809.001	0.991998	0.00800183	0.52111	0.47809	0.000800183	1	0
0.136	7.000	1150	922.4	686.971	1015.88	809.002	0.991998	0.00800183	0.5205	0.478662	0.000838287	1	0
0.137	7.000	1150	900.625	686.971	1015.88	809.001	0.991541	0.00845908	0.520386	0.478852	0.000762079	1	0
0.138	7.000	1150	891.2	686.972	1015.88	809.001	0.992112	0.00788752	0.520043	0.479233	0.000723975	1	0
0.139	7.000	1150	904.482	686.971	1015.88	809.001	0.992455	0.00754458	0.519242	0.479995	0.000762079	1	0
0.14	7.000	1150	904.482	686.971	1015.88	809.001	0.992684	0.00731596	0.519204	0.480034	0.000762079	1	0
0.141	7.000	1150	883.288	686.972	1015.88	809.001	0.991884	0.00811614	0.517947	0.481367	0.000685871	1	0
0.142	7.000	1150	884.633	686.972	1015.88	809.001	0.991884	0.00811614	0.516994	0.48232	0.000685871	1	0
0.143	7.000	1150	884.633	686.972	1015.88	809.001	0.992455	0.00754458	0.515699	0.483615	0.000685871	1	0
0.144	7.000	1150	884.633	686.972	1015.88	809.001	0.990055	0.00994513	0.514784	0.48453	0.000685871	1	0
0.145	7.000	1150	884.633	686.972	1015.88	809.001	0.990055	0.00994513	0.515165	0.484149	0.000685871	1	0
0.146	7.000	1150	864.992	686.973	1015.88	809.001	0.990055	0.00994513	0.514937	0.484454	0.000609663	1	0
0.147	7.000	1150	864.992	686.973	1015.88	809.001	0.990626	0.00937357	0.515318	0.484073	0.000609663	1	0
0.148	7.000	1150	879.829	686.972	1015.88	809.001	0.990969	0.00903064	0.515699	0.483653	0.000647767	1	0
0.149	7.000	1150	870.195	686.973	1015.88	809.001	0.99177	0.00823045	0.515318	0.484073	0.000609663	1	0
0.15	7.000	1150	870.195	686.973	1015.88	809.001	0.991312	0.0086877	0.514899	0.484492	0.000609663	1	0
0.151	7.000	1150	870.195	686.973	1015.88	809.001	0.990398	0.00960219	0.513908	0.485482	0.000609663	1	0
0.152	7.000	1150	863.256	686.973	1015.88	809.001	0.991084	0.00891632	0.512917	0.486473	0.000609663	1	0
0.153	7.000	1150	877.107	686.973	1015.88	809.001	0.991312	0.0086877	0.512917	0.486435	0.000647767	1	0
0.154	7.000	1150	877.107	686.973	1015.88	809.001	0.991084	0.00891632	0.512117	0.487235	0.000647767	1	0
0.155	7.000	1150	877.107	686.973	1015.88	809.001	0.992341	0.00765889	0.511012	0.48834	0.000647767	1	0
0.156	7.000	1150	877.107	686.973	1015.88	809.001	0.991998	0.00800183	0.511241	0.488112	0.000647767	1	0
0.157	7.000	1150	884.618	686.972	1015.88	809.001	0.991998	0.00800183	0.510326	0.488988	0.000685871	1	0
0.158	7.000	1150	916.387	686.971	1015.88	809.001	0.993027	0.00697302	0.509488	0.489712	0.000800183	1	0
0.159	7.000	1150	913.882	686.972	1015.88	809.001	0.991312	0.0086877	0.508993	0.490207	0.000800183	1	0
0.16	7.000	1150	902.704	686.972	1015.88	809.001	0.991998	0.00800183	0.508535	0.490703	0.000762079	1	0
0.161	7.000	1150	916.196	686.972	1015.88	809.001	0.991084	0.00891632	0.507583	0.491617	0.000800183	1	0
0.162	7.000	1150	916.196	686.972	1015.88	809.001	0.990512	0.00948788	0.506744	0.492455	0.000800183	1	0
0.163	7.000	1150	916.196	686.972	1015.88	809.001	0.991998	0.00800183	0.506325	0.492875	0.000800183	1	0
0.164	7.000	1150	925.253	686.971	1015.88	809.001	0.993141	0.00685871	0.506363	0.492798	0.000838287	1	0
0.165	7.000	1150	925.253	686.971	1015.88	809.001	0.992455	0.00754458	0.507354	0.491808	0.000838287	1	0
0.166	7.000	1150	914.482	686.972	1015.88	809.001	0.992798	0.00720165	0.507773	0.491427	0.000800183	1	0
0.167	7.000	1150	914.482	686.972	1015.88	809.001	0.99257	0.00743027	0.505563	0.493637	0.000800183	1	0
0.168	7.000	1150	929.127	686.971	1015.88	809.001	0.992684	0.00731596	0.506059	0.493103	0.000838287	1	0
0.169	7.000	1150	940.498	686.971	1015.88	809.001	0.992112	0.00788752	0.505258	0.493865	0.000876391	1	0
0.17	7.000	1150	930.093	686.971	1015.88	809.001	0.992455	0.00754458	0.504687	0.494475	0.000838287	1	0
0.171	7.000	1150	917.584	686.972	1015.88	809.001	0.991884	0.00811614	0.504534	0.494665	0.000800183	1	0
0.172	7.000	1150	925.667	686.971	1015.88	809.001	0.991084	0.00891632	0.504115	0.495046	0.000838287	1	0
0.173	7.000	1150	921.627	686.971	1015.88	809.001	0.991198	0.00880201	0.504611	0.494551	0.000838287	1	0
0.174	7.000	1150	894.283	686.972	1015.88	809.001	0.990512	0.00948788	0.504458	0.49478	0.000762079	1	0
0.175	7.000	1150	905.461	686.972	1015.88	809.001	0.990512	0.00948788	0.503963	0.495237	0.000800183	1	0
0.176	7.000	1150	904.109	686.972	1015.88	809.001	0.991655	0.00834476	0.503391	0.495809	0.000800183	1	0
0.177	7.000	1150	912.009	686.972	1015.88	809.001	0.991884	0.00811614	0.504534	0.494627	0.000838287	1	0
0.178	7.000	1150	936.821	686.971	1015.88	809.001	0.991884	0.00811614	0.504382	0.494704	0.000914495	1	0
0.179	7.000	1150	948.769	686.971	1015.88	809.001	0.992455	0.00754458	0.50362	0.495428	0.000952599	1	0
0.18	7.000	1150	948.769	686.971	1015.88	809.001	0.990741	0.00925926	0.50282	0.496228	0.000952599	1	0
0.181	7.000	1150	958.019	686.971	1015.88	809.001	0.990741	0.00925926	0.501372	0.497638	0.000990703	1	0
0.182	7.000	1150	959.57	686.971	1015.88	809.001	0.990855	0.00914495	0.500762	0.498247	0.000990703	1	0
0.183	7.000	1150	959.57	686.971	1015.88	809.001	0.991084	0.00891632	0.501753	0.497257	0.000990703	1	0
0.184	7.000	1150	969.977	686.97	1015.88	809.002	0.990512	0.00948788	0.501067	0.497904	0.00102881	1	0
0.185	7.000	1150	979.805	686.97	1015.88	809.002	0.989941	0.0100594	0.500076	0.498857	0.00106691	1	0
0.186	7.000	1150	971.143	686.97	1015.88	809.002	0.989598	0.0104024	0.501257	0.497714	0.00102881	1	0
0.187	7.000	1150	971.143	686.97	1015.88	809.002	0.991198	0.00880201	0.501067	0.497904	0.00102881	1	0
0.188	7.000	1150	984.825	686.97	1015.88	809.002	0.990969	0.00903064	0.501143	0.49779	0.00106691	1	0
0.189	7.000	1150	984.825	686.97	1015.88	809.002	0.989483	0.0105167	0.500267	0.498666	0.00106691	1	0
0.19	7.000	1150	980.776	686.97	1015.88	809.002	0.989941	0.0100594	0.500495	0.498438	0.00106691	1	0
0.191	7.000	1150	972.683	686.97	1015.88	809.002	0.991198	0.00880201	0.500114	0.498857	0.00102881	1	0
0.192	7.000	1150	972.683	686.97	1015.88	809.002	0.990512	0.00948788	0.500495	0.498476	0.00102881	1	0
0.193	7.000	1150	972.683	686.97	1015.88	809.002	0.990741	0.00925926	0.500038	0.498933	0.00102881	1	0
0.194	7.000	1150	960.943	686.971	1015.88	809.001	0.991312	0.0086877	0.499428	0.499581	0.000990703	1	0
0.195	7.000	1150	960.943	686.971	1015.88	809.001	0.991427	0.00857339	0.500114	0.498895	0.000990703	1	0
0.196	7.000	1150	971.928	686.97	1015.88	809.002	0.991998	0.00800183	0.499771	0.4992	0.00102881	1	0
0.197	7.000	1150	971.928	686.97	1015.88	809.002	0.991655	0.00834476	0.499086	0.499886	0.00102881	1	0
0.198	7.000	1150	983.298	686.97	1015.88	809.002	0.991198	0.00880201	0.499238	0.499695	0.00106691	1	0
0.199	7.000	1150	983.298	686.97	1015.88	809.002	0.991655	0.00834476	0.498323	0.50061	0.00106691	1	0
0.2	7.000	1150	969.425	686.97	1015.88	809.002	0.990855	0.00914495	0.497485	0.501486	0.00102881	1	0
0.201	7.000	1150	979.638	686.97	1015.88	809.002	0.990855	0.00914495	0.496914	0.50202	0.00106691	1	0
0.202	7.000	1150	970.774	686.97	1015.88	809.001	0.990741	0.00925926	0.496037	0.502934	0.00102881	1	0
0.203	7.000	1150	968.459	686.971	1015.88	809.001	0.99257	0.00743027	0.496266	0.502705	0.00102881	1	0
0.204	7.000	1150	957.474	686.971	1015.88	809.001	0.992227	0.00777321	0.495999	0.50301	0.000990703	1	0
0.205	7.000	1150	957.882	686.971	1015.88	809.001	0.991655	0.00834476	0.495161	0.503848	0.000990703	1	0
0.206	7.000	1150	943.43	686.971	1015.88	809.001	0.991998	0.00800183	0.494856	0.504191	0.000952599	1	0
0.207	7.000	1150	951.137	686.971	1015.88	809.001	0.991312	0.0086877	0.495085	0.503925	0.000990703	1	0
0.208	7.000	1150	961.498	686.971	1015.88	809.001	0.991998	0.00800183	0.495542	0.503429	0.00102881	1	0
0.209	7.000	1150	961.498	686.971	1015.88	809.001	0.991312	0.0086877	0.495885	0.503086	0.00102881	1	0
0.21	7.000	1150	960.126	686.971	1015.88	809.001	0.991884	0.00811614	0.496075	0.502896	0.00102881	1	0
0.211	7.000	1150	970.144	686.971	1015.88	809.001	0.991312	0.0086877	0.496647	0.502286	0.00106691	1	0
0.212	7.000	1150	978.612	686.97	1015.88	809.001	0.991427	0.00857339	0.496799	0.502096	0.00110501	1	0
0.213	7.000	1150	1000.77	686.97	1015.88	809.002	0.991312	0.0086877	0.497066	0.501753	0.00118122	1	0
0.214	7.000	1150	1000.77	686.97	1015.88	809.002	0.991655	0.00834476	0.496304	0.502515	0.00118122	1	0
0.215	7.000	1150	1000.77	686.97	1015.88	809.002	0.992112	0.00788752	0.495466	0.503353	0.00118122	1	0
0.216	7.000	1150	982.854	686.97	1015.88	809.001	0.992112	0.00788752	0.49577	0.503125	0.00110501	1	0
0.217	7.000	1150	974.004	686.971	1015.88	809.001	0.990512	0.00948788	0.495466	0.503467	0.00106691	1	0
0.218	7.000	1150	963.984	686.971	1015.88	809.001	0.990741	0.00925926	0.495923	0.503048	0.00102881	1	0
0.219	7.000	1150	963.984	686.971	1015.88	809.001	0.990169	0.00983082	0.495046	0.503925	0.00102881	1	0
0.22	7.000	1150	982.809	686.97	1015.88	809.001	0.990969	0.00903064	0.495504	0.503391	0.00110501	1	0
0.221	7.000	1150	998.976	686.97	1015.88	809.002	0.991884	0.00811614	0.495847	0.50301	0.00114312	1	0
0.222	7.000	1150	998.976	686.97	1015.88	809.002	0.990398	0.00960219	0.495085	0.503772	0.00114312	1	0
0.223	7.000	1150	1010.54	686.97	1015.88	809.002	0.991655	0.00834476	0.495466	0.503353	0.00118122	1	0
0.224	7.000	1150	997.82	686.97	1015.88	809.002	0.991884	0.00811614	0.495008	0.503848	0.00114312	1	0
0.225	7.000	1150	986.257	686.97	1015.88	809.001	0.990626	0.00937357	0.493865	0.50503	0.00110501	1	0
0.226	7.000	1150	997.037	686.97	1015.88	809.001	0.990969	0.00903064	0.494018	0.504839	0.00114312	1	0
0.227	7.000	1150	973.74	686.971	1015.88	809.001	0.990169	0.00983082	0.494513	0.50442	0.00106691	1	0
0.228	7.000	1150	965.65	686.971	1015.88	809.001	0.990169	0.00983082	0.495123	0.503848	0.00102881	1	0
0.229	7.000	1150	955.63	686.971	1015.88	809.001	0.990512	0.00948788	0.494208	0.504801	0.000990703	1	0
0.23	7.000	1150	953.497	686.971	1015.88	809.001	0.990055	0.00994513	0.494132	0.504877	0.000990703	1	0
0.231	7.000	1150	950.602	686.971	1015.88	809.001	0.992112	0.00788752	0.493256	0.505754	0.000990703	1	0
0.232	7.000	1150	942.15	686.971	1015.88	809.001	0.990283	0.00971651	0.493256	0.505792	0.000952599	1	0
0.233	7.000	1150	931.742	686.972	1015.88	809.001	0.991084	0.00891632	0.49337	0.505716	0.000914495	1	0
0.234	7.000	1150	942.92	686.971	1015.88	809.001	0.992227	0.00777321	0.493027	0.50602	0.000952599	1	0
