time	pCa	hs_length	hs_command_length	hs_slack_length	force	titin_force	extracellular_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.01	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.734568	0.265432	0	1	0
0.02	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.734568	0.265432	0	1	0
0.03	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.760802	0.239198	0	1	0
0.04	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	0.997685	0.00231481	0.71142	0.28858	0	1	0
0.05	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.75	0.25	0	1	0
0.06	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.75	0.25	0	1	0
0.07	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.773148	0.226852	0	1	0
0.08	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.731481	0.268519	0	1	0
0.09	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.720679	0.279321	0	1	0
0.1	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.726852	0.273148	0	1	0
0.101	9.000	1299.99	1299.99	-nan(ind)	3022.07	3022.07	0	1015.88	809.007	1	0	0.765432	0.234568	0	1	0
0.102	9.000	1299.99	1299.99	-nan(ind)	3022.07	3022.11	0	1015.88	809.007	1	0	0.756173	0.243827	0	1	0
0.103	9.000	1299.98	1299.98	-nan(ind)	3021.61	3021.61	0	1015.88	809.007	0.997685	0.00231481	0.802469	0.197531	0	1	0
0.104	9.000	1299.97	1299.97	-nan(ind)	3021.02	3021.02	0	1015.88	809.007	0.997685	0.00231481	0.802469	0.197531	0	1	0
0.105	9.000	1299.96	1299.96	-nan(ind)	3020.37	3020.37	0	1015.88	809.007	0.997685	0.00231481	0.820988	0.179012	0	1	0
0.106	9.000	1299.97	1299.97	-nan(ind)	3020.64	3020.64	0	1015.88	809.007	1	0	0.819444	0.180556	0	1	0
0.107	9.000	1299.96	1299.96	-nan(ind)	3020.35	3020.35	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.108	9.000	1299.97	1299.97	-nan(ind)	3020.84	3020.84	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.109	9.000	1299.99	1299.99	-nan(ind)	3022.01	3022.01	0	1015.88	809.007	1	0	0.830247	0.169753	0	1	0
0.11	9.000	1299.98	1299.98	-nan(ind)	3021.35	3021.35	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
0.111	9.000	1299.95	1299.95	-nan(ind)	3019.53	3019.53	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.112	9.000	1299.94	1299.94	-nan(ind)	3019.08	3019.08	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.113	9.000	1299.94	1299.94	-nan(ind)	3018.63	3018.63	0	1015.88	809.007	1	0	0.822531	0.177469	0	1	0
0.114	9.000	1299.94	1299.94	-nan(ind)	3019.08	3019.08	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.115	9.000	1299.93	1299.93	-nan(ind)	3018.28	3018.28	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.116	9.000	1299.94	1299.94	-nan(ind)	3018.97	3018.97	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.117	9.000	1299.94	1299.94	-nan(ind)	3018.74	3018.74	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.118	9.000	1299.95	1299.95	-nan(ind)	3019.53	3019.53	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.119	9.000	1299.95	1299.95	-nan(ind)	3019.65	3019.65	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.12	9.000	1299.97	1299.97	-nan(ind)	3021.12	3021.12	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.121	9.000	1299.98	1299.98	-nan(ind)	3021.8	3021.8	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.122	9.000	1299.98	1299.98	-nan(ind)	3021.91	3021.91	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.123	9.000	1299.99	1299.99	-nan(ind)	3022.14	3022.14	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.124	9.000	1300	1300	-nan(ind)	3023.16	3023.16	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.125	9.000	1300.01	1300.01	-nan(ind)	3023.28	3023.28	0	1015.88	809.007	1	0	0.850309	0.149691	0	1	0
0.126	9.000	1299.99	1299.99	-nan(ind)	3022.6	3022.6	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.127	9.000	1300.01	1300.01	-nan(ind)	3023.28	3023.28	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.128	9.000	1300	1300	-nan(ind)	3023.05	3023.05	0	1015.88	809.007	1	0	0.848765	0.151235	0	1	0
0.129	9.000	1299.99	1299.99	-nan(ind)	3022.6	3022.6	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.13	9.000	1300.01	1300.01	-nan(ind)	3023.39	3023.39	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.131	9.000	1300.03	1300.03	-nan(ind)	3024.75	3024.75	0	1015.88	809.007	1	0	0.819444	0.180556	0	1	0
0.132	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.819444	0.180556	0	1	0
0.133	9.000	1300.06	1300.06	-nan(ind)	3026.79	3026.79	0	1015.88	809.007	1	0	0.819444	0.180556	0	1	0
0.134	9.000	1300.05	1300.05	-nan(ind)	3026.34	3026.34	0	1015.88	809.007	1	0	0.830247	0.169753	0	1	0
0.135	9.000	1300.04	1300.04	-nan(ind)	3025.77	3025.77	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.136	9.000	1300.04	1300.04	-nan(ind)	3025.32	3025.32	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.137	9.000	1300.04	1300.04	-nan(ind)	3025.77	3025.77	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.138	9.000	1300.02	1300.02	-nan(ind)	3024.53	3024.53	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.139	9.000	1300.02	1300.02	-nan(ind)	3024.3	3024.3	0	1015.88	809.007	1	0	0.858025	0.141975	0	1	0
0.14	9.000	1300	1300	-nan(ind)	3023.16	3023.16	0	1015.88	809.007	1	0	0.864198	0.135802	0	1	0
0.141	9.000	1300	1300	-nan(ind)	3023.16	3023.16	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.142	9.000	1300	1300	-nan(ind)	3022.82	3022.82	0	1015.88	809.007	1	0	0.864198	0.135802	0	1	0
0.143	9.000	1300	1300	-nan(ind)	3022.82	3022.82	0	1015.88	809.007	1	0	0.850309	0.149691	0	1	0
0.144	9.000	1299.98	1299.98	-nan(ind)	3021.8	3021.8	0	1015.88	809.007	1	0	0.865741	0.134259	0	1	0
0.145	9.000	1300.01	1300.01	-nan(ind)	3023.39	3023.39	0	1015.88	809.007	1	0	0.850309	0.149691	0	1	0
0.146	9.000	1300.01	1300.01	-nan(ind)	3023.39	3023.39	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.147	9.000	1300	1300	-nan(ind)	3023.05	3023.05	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.148	9.000	1300	1300	-nan(ind)	3022.71	3022.71	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.149	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.15	9.000	1299.98	1299.98	-nan(ind)	3021.92	3021.92	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.151	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.152	9.000	1299.97	1299.97	-nan(ind)	3021.23	3021.23	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.153	9.000	1299.96	1299.96	-nan(ind)	3019.99	3019.99	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.154	9.000	1299.96	1299.96	-nan(ind)	3020.44	3020.44	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.155	9.000	1299.96	1299.96	-nan(ind)	3020.44	3020.44	0	1015.88	809.007	1	0	0.814815	0.185185	0	1	0
0.156	9.000	1299.97	1299.97	-nan(ind)	3021.12	3021.12	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.157	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.158	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.822531	0.177469	0	1	0
0.159	9.000	1299.98	1299.98	-nan(ind)	3021.46	3021.46	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.16	9.000	1299.98	1299.98	-nan(ind)	3021.35	3021.35	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.161	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.162	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.163	9.000	1299.97	1299.97	-nan(ind)	3021.12	3021.12	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.164	9.000	1299.97	1299.97	-nan(ind)	3021.24	3021.24	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.165	9.000	1299.96	1299.96	-nan(ind)	3020.44	3020.44	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.166	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.167	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.168	9.000	1299.97	1299.97	-nan(ind)	3021.23	3021.23	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.169	9.000	1299.97	1299.97	-nan(ind)	3021.23	3021.23	0	1015.88	809.007	1	0	0.858025	0.141975	0	1	0
0.17	9.000	1299.99	1299.99	-nan(ind)	3022.48	3022.48	0	1015.88	809.007	1	0	0.850309	0.149691	0	1	0
0.171	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.172	9.000	1299.99	1299.99	-nan(ind)	3022.14	3022.14	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.173	9.000	1299.97	1299.97	-nan(ind)	3021.23	3021.23	0	1015.88	809.007	1	0	0.811728	0.188272	0	1	0
0.174	9.000	1299.98	1299.98	-nan(ind)	3021.8	3021.8	0	1015.88	809.007	0.997685	0.00231481	0.816358	0.183642	0	1	0
0.175	9.000	1299.98	1299.98	-nan(ind)	3021.69	3021.69	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.176	9.000	1299.98	1299.98	-nan(ind)	3021.91	3021.91	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.177	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.178	9.000	1299.98	1299.98	-nan(ind)	3021.46	3021.46	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.179	9.000	1299.97	1299.97	-nan(ind)	3021.23	3021.23	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.18	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.181	9.000	1299.99	1299.99	-nan(ind)	3022.48	3022.48	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.182	9.000	1299.98	1299.98	-nan(ind)	3021.46	3021.46	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.183	9.000	1300.01	1300.01	-nan(ind)	3023.28	3023.28	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.184	9.000	1300	1300	-nan(ind)	3023.05	3023.05	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.185	9.000	1299.99	1299.99	-nan(ind)	3022.37	3022.37	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.186	9.000	1299.98	1299.98	-nan(ind)	3021.57	3021.58	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.187	9.000	1299.99	1299.99	-nan(ind)	3022.14	3022.14	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.188	9.000	1299.98	1299.98	-nan(ind)	3021.46	3021.46	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.189	9.000	1299.97	1299.97	-nan(ind)	3021.12	3021.12	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.19	9.000	1299.96	1299.96	-nan(ind)	3020.1	3020.1	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
0.191	9.000	1299.96	1299.96	-nan(ind)	3020.44	3020.44	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.192	9.000	1299.96	1299.96	-nan(ind)	3020.44	3020.44	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.193	9.000	1299.97	1299.97	-nan(ind)	3021.24	3021.24	0	1015.88	809.007	1	0	0.848765	0.151235	0	1	0
0.194	9.000	1299.96	1299.96	-nan(ind)	3020.55	3020.55	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.195	9.000	1299.98	1299.98	-nan(ind)	3021.92	3021.92	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.196	9.000	1299.97	1299.97	-nan(ind)	3020.89	3020.89	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.197	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.198	9.000	1299.98	1299.98	-nan(ind)	3021.57	3021.57	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.199	9.000	1300.01	1300.01	-nan(ind)	3023.28	3023.28	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.2	9.000	1300	1300	-nan(ind)	3022.82	3022.82	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.201	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.848765	0.151235	0	1	0
0.202	9.000	1299.99	1299.99	-nan(ind)	3022.25	3022.25	0	1015.88	809.007	1	0	0.854938	0.145062	0	1	0
0.203	9.000	1299.97	1299.97	-nan(ind)	3020.78	3020.78	0	1015.88	809.007	1	0	0.830247	0.169753	0	1	0
0.204	9.000	1299.97	1299.97	-nan(ind)	3020.89	3020.89	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.205	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.206	9.000	1299.97	1299.97	-nan(ind)	3020.67	3020.67	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.207	9.000	1299.97	1299.97	-nan(ind)	3021.01	3021.01	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.208	9.000	1299.98	1299.98	-nan(ind)	3021.8	3021.8	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.209	9.000	1299.99	1299.99	-nan(ind)	3022.48	3022.48	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.21	9.000	1299.99	1299.99	-nan(ind)	3022.59	3022.59	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.211	9.000	1299.99	1299.99	-nan(ind)	3022.48	3022.48	0	1015.88	809.007	1	0	0.853395	0.146605	0	1	0
0.212	9.000	1300	1300	-nan(ind)	3022.94	3022.93	0	1015.88	809.007	1	0	0.850309	0.149691	0	1	0
0.213	9.000	1300	1300	-nan(ind)	3022.93	3022.93	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.214	9.000	1300	1300	-nan(ind)	3023.16	3023.16	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.215	9.000	1300	1300	-nan(ind)	3022.94	3022.94	0	1015.88	809.007	1	0	0.859568	0.140432	0	1	0
0.216	9.000	1300.01	1300.01	-nan(ind)	3023.84	3023.84	0	1015.88	809.007	1	0	0.875	0.125	0	1	0
0.217	9.000	1300.01	1300.01	-nan(ind)	3023.84	3023.84	0	1015.88	809.007	1	0	0.861111	0.138889	0	1	0
0.218	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.854938	0.145062	0	1	0
0.219	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.22	9.000	1300	1300	-nan(ind)	3023.16	3023.16	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.221	9.000	1300.02	1300.02	-nan(ind)	3024.18	3024.18	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.222	9.000	1300.02	1300.02	-nan(ind)	3024.3	3024.3	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.223	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.224	9.000	1300.02	1300.02	-nan(ind)	3024.53	3024.53	0	1015.88	809.007	1	0	0.830247	0.169753	0	1	0
0.225	9.000	1300.02	1300.02	-nan(ind)	3024.41	3024.41	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.226	9.000	1300.02	1300.02	-nan(ind)	3024.18	3024.18	0	1015.88	809.007	1	0	0.830247	0.169753	0	1	0
0.227	9.000	1300.03	1300.03	-nan(ind)	3024.64	3024.64	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.228	9.000	1300.03	1300.03	-nan(ind)	3024.75	3024.75	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.229	9.000	1300.02	1300.02	-nan(ind)	3023.96	3023.96	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.23	9.000	1300.04	1300.04	-nan(ind)	3025.32	3025.32	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.231	9.000	1300.03	1300.03	-nan(ind)	3025.09	3025.09	0	1015.88	809.007	1	0	0.858025	0.141975	0	1	0
0.232	9.000	1300.02	1300.02	-nan(ind)	3024.41	3024.41	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.233	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.848765	0.151235	0	1	0
0.234	9.000	1300.03	1300.03	-nan(ind)	3024.87	3024.87	0	1015.88	809.007	1	0	0.847222	0.152778	0	1	0
0.235	9.000	1300.02	1300.02	-nan(ind)	3024.18	3024.18	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.236	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.237	9.000	1300.02	1300.02	-nan(ind)	3023.96	3023.96	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.238	9.000	1300.01	1300.01	-nan(ind)	3023.28	3023.28	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.239	9.000	1300	1300	-nan(ind)	3022.82	3022.82	0	1015.88	809.007	1	0	0.853395	0.146605	0	1	0
0.24	9.000	1299.99	1299.99	-nan(ind)	3022.37	3022.37	0	1015.88	809.007	1	0	0.839506	0.160494	0	1	0
0.241	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.242	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.243	9.000	1300	1300	-nan(ind)	3023.05	3023.05	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.244	9.000	1299.98	1299.98	-nan(ind)	3021.91	3021.91	0	1015.88	809.007	1	0	0.853395	0.146605	0	1	0
0.245	9.000	1300.02	1300.02	-nan(ind)	3024.07	3024.07	0	1015.88	809.007	1	0	0.842593	0.157407	0	1	0
0.246	9.000	1300.02	1300.02	-nan(ind)	3024.18	3024.18	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.247	9.000	1300.01	1300.01	-nan(ind)	3023.73	3023.73	0	1015.88	809.007	1	0	0.848765	0.151235	0	1	0
0.248	9.000	1300	1300	-nan(ind)	3022.71	3022.71	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
0.249	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.25	9.000	1299.98	1299.98	-nan(ind)	3021.35	3021.35	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.251	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.820988	0.179012	0	1	0
0.252	9.000	1300	1300	-nan(ind)	3022.82	3022.82	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
0.253	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.254	9.000	1299.99	1299.99	-nan(ind)	3022.14	3022.14	0	1015.88	809.007	1	0	0.845679	0.154321	0	1	0
0.255	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.854938	0.145062	0	1	0
0.256	9.000	1299.98	1299.98	-nan(ind)	3021.92	3021.92	0	1015.88	809.007	1	0	0.861111	0.138889	0	1	0
0.257	9.000	1299.98	1299.98	-nan(ind)	3021.58	3021.58	0	1015.88	809.007	1	0	0.851852	0.148148	0	1	0
0.258	9.000	1300.01	1300.01	-nan(ind)	3023.39	3023.39	0	1015.88	809.007	1	0	0.861111	0.138889	0	1	0
0.259	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.856481	0.143519	0	1	0
0.26	9.000	1300.03	1300.03	-nan(ind)	3024.75	3024.75	0	1015.88	809.007	1	0	0.837963	0.162037	0	1	0
0.261	9.000	1300.03	1300.03	-nan(ind)	3024.87	3024.87	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.262	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.817901	0.182099	0	1	0
0.263	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.264	9.000	1300.03	1300.03	-nan(ind)	3025.21	3025.21	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.265	9.000	1300.01	1300.01	-nan(ind)	3023.62	3023.62	0	1015.88	809.007	1	0	0.808642	0.191358	0	1	0
0.266	9.000	1300.03	1300.03	-nan(ind)	3024.87	3024.87	0	1015.88	809.007	1	0	0.813272	0.186728	0	1	0
0.267	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.268	9.000	1300.04	1300.04	-nan(ind)	3025.55	3025.55	0	1015.88	809.007	1	0	0.820988	0.179012	0	1	0
0.269	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.27	9.000	1300.05	1300.05	-nan(ind)	3026.45	3026.45	0	1015.88	809.007	1	0	0.820988	0.179012	0	1	0
0.271	9.000	1300.06	1300.06	-nan(ind)	3026.91	3026.91	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.272	9.000	1300.04	1300.04	-nan(ind)	3025.88	3025.88	0	1015.88	809.007	1	0	0.841049	0.158951	0	1	0
0.273	9.000	1300.05	1300.05	-nan(ind)	3026.11	3026.11	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.274	9.000	1300.05	1300.05	-nan(ind)	3026.11	3026.11	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
0.275	9.000	1300.05	1300.05	-nan(ind)	3026	3026	0	1015.88	809.007	1	0	0.833333	0.166667	0	1	0
0.276	9.000	1300.06	1300.06	-nan(ind)	3027.13	3027.13	0	1015.88	809.007	1	0	0.822531	0.177469	0	1	0
0.277	9.000	1300.07	1300.07	-nan(ind)	3027.36	3027.36	0	1015.88	809.007	1	0	0.820988	0.179012	0	1	0
0.278	9.000	1300.05	1300.05	-nan(ind)	3026.34	3026.34	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.279	9.000	1300.05	1300.05	-nan(ind)	3026.34	3026.34	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.28	9.000	1300.04	1300.04	-nan(ind)	3025.43	3025.43	0	1015.88	809.007	1	0	0.816358	0.183642	0	1	0
0.281	9.000	1300.03	1300.03	-nan(ind)	3024.98	3024.98	0	1015.88	809.007	1	0	0.825617	0.174383	0	1	0
0.282	9.000	1300.02	1300.02	-nan(ind)	3024.3	3024.3	0	1015.88	809.007	1	0	0.82716	0.17284	0	1	0
0.283	9.000	1300.02	1300.02	-nan(ind)	3024.52	3024.52	0	1015.88	809.007	1	0	0.822531	0.177469	0	1	0
0.284	9.000	1300.03	1300.03	-nan(ind)	3025.09	3025.09	0	1015.88	809.007	1	0	0.828704	0.171296	0	1	0
0.285	9.000	1300.03	1300.03	-nan(ind)	3024.86	3024.86	0	1015.88	809.007	1	0	0.814815	0.185185	0	1	0
0.286	9.000	1300.02	1300.02	-nan(ind)	3024.52	3024.52	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.287	9.000	1300.03	1300.03	-nan(ind)	3024.64	3024.64	0	1015.88	809.007	1	0	0.83642	0.16358	0	1	0
0.288	9.000	1300.02	1300.02	-nan(ind)	3023.96	3023.96	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.289	9.000	1300.01	1300.01	-nan(ind)	3023.5	3023.5	0	1015.88	809.007	1	0	0.844136	0.155864	0	1	0
0.29	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.824074	0.175926	0	1	0
0.291	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.817901	0.182099	0	1	0
0.292	9.000	1299.99	1299.99	-nan(ind)	3022.26	3022.26	0	1015.88	809.007	1	0	0.819444	0.180556	0	1	0
0.293	9.000	1299.99	1299.99	-nan(ind)	3022.37	3022.37	0	1015.88	809.007	1	0	0.817901	0.182099	0	1	0
0.294	9.000	1299.99	1299.99	-nan(ind)	3022.14	3022.14	0	1015.88	809.007	1	0	0.802469	0.197531	0	1	0
0.295	9.000	1300.01	1300.01	-nan(ind)	3023.39	3023.39	0	1015.88	809.007	1	0	0.813272	0.186728	0	1	0
0.296	9.000	1299.98	1299.98	-nan(ind)	3021.8	3021.8	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.297	9.000	1299.97	1299.97	-nan(ind)	3021.01	3021.01	0	1015.88	809.007	1	0	0.834877	0.165123	0	1	0
0.298	9.000	1299.99	1299.99	-nan(ind)	3022.03	3022.03	0	1015.88	809.007	1	0	0.83179	0.16821	0	1	0
