time	pCa	hs_length	force	passive_force	a_fil_length	m_fil_length	a_pop_0	a_pop_1	m_pop_0	m_pop_1	m_pop_2	c_pop_0	c_pop_1
0.05	5.400	1150	11965.8	686.695	1015.9	809.014	0.10048	0.89952	0.640146	0.319959	0.0398948	1	0
0.051	5.400	1150	12163.2	686.69	1015.91	809.014	0.100594	0.899406	0.635193	0.32415	0.0406569	1	0
0.052	5.400	1150	12608.2	686.68	1015.91	809.015	0.0981939	0.901806	0.629782	0.327999	0.0422192	1	0
0.053	5.400	1150	12778	686.675	1015.91	809.015	0.0992227	0.900777	0.626543	0.330552	0.042905	1	0
0.054	5.400	1150	13038.1	686.669	1015.91	809.015	0.0976223	0.902378	0.622695	0.333448	0.0438576	1	0
0.055	5.400	1150	13284.3	686.664	1015.91	809.015	0.0964792	0.903521	0.617856	0.337449	0.0446959	1	0
0.056	5.400	1150	13608	686.655	1015.91	809.016	0.0977366	0.902263	0.613435	0.34084	0.0457247	1	0
0.057	5.400	1150	13935.9	686.648	1015.91	809.016	0.0984225	0.901578	0.609625	0.343507	0.0468679	1	0
0.058	5.400	1150	14152	686.643	1015.91	809.016	0.0964792	0.903521	0.605662	0.346746	0.0475918	1	0
0.059	5.400	1150	14585.3	686.633	1015.91	809.017	0.0933928	0.906607	0.600747	0.35029	0.0489636	1	0
0.06	5.400	1150	14977.8	686.624	1015.91	809.017	0.0875629	0.912437	0.595755	0.354024	0.050221	1	0
0.061	5.400	1150	15203	686.618	1015.91	809.017	0.0856196	0.91438	0.591411	0.357491	0.0510974	1	0
0.062	5.400	1150	15393.9	686.613	1015.91	809.017	0.085048	0.914952	0.587868	0.360273	0.0518595	1	0
0.063	5.400	1150	15583.7	686.608	1015.91	809.018	0.0852766	0.914723	0.584019	0.363359	0.0526216	1	0
0.064	5.400	1150	15777.1	686.604	1015.91	809.018	0.0917924	0.908208	0.579599	0.367208	0.0531931	1	0
0.065	5.400	1150	16361.4	686.59	1015.92	809.018	0.0911065	0.908893	0.575827	0.368846	0.0553269	1	0
0.066	5.400	1150	16692.8	686.581	1015.92	809.019	0.0880201	0.91198	0.572131	0.371437	0.0564319	1	0
0.067	5.400	1150	17028.5	686.574	1015.92	809.019	0.0864198	0.91358	0.569121	0.373342	0.057537	1	0
0.068	5.400	1150	17345.1	686.566	1015.92	809.019	0.0890489	0.910951	0.565691	0.375743	0.0585658	1	0
0.069	5.400	1150	17707.5	686.557	1015.92	809.02	0.083562	0.916438	0.560738	0.379439	0.0598232	1	0
0.07	5.400	1150	17907.2	686.552	1015.92	809.02	0.0851623	0.914838	0.557499	0.381992	0.0605091	1	0
0.071	5.400	1150	18133	686.547	1015.92	809.02	0.0859625	0.914037	0.553803	0.384926	0.0612711	1	0
0.072	5.400	1150	18366.6	686.541	1015.92	809.021	0.0829904	0.91701	0.550107	0.387784	0.0621094	1	0
0.073	5.400	1150	18659.7	686.533	1015.92	809.021	0.0834476	0.916552	0.546106	0.390718	0.0631763	1	0
0.074	5.400	1150	19073.4	686.523	1015.92	809.021	0.0818473	0.918153	0.542562	0.392852	0.0645862	1	0
0.075	5.400	1150	19137.9	686.521	1015.92	809.022	0.078075	0.921925	0.539514	0.395633	0.0648529	1	0
0.076	5.400	1150	19543.4	686.512	1015.92	809.022	0.0787609	0.921239	0.536656	0.397005	0.066339	1	0
0.077	5.400	1150	19667	686.51	1015.93	809.022	0.0815043	0.918496	0.533722	0.399672	0.0666057	1	0
0.078	5.400	1150	19739.2	686.508	1015.93	809.022	0.0823045	0.917695	0.530979	0.402187	0.0668343	1	0
0.079	5.400	1150	20142.1	686.497	1015.93	809.023	0.0860768	0.913923	0.528197	0.403521	0.0682823	1	0
0.08	5.400	1150	20413	686.49	1015.93	809.023	0.0852766	0.914723	0.525911	0.404969	0.0691206	1	0
0.081	5.400	1150	20467.7	686.49	1015.93	809.023	0.0857339	0.914266	0.522405	0.408246	0.0693492	1	0
0.082	5.400	1150	20756.5	686.482	1015.93	809.023	0.0881344	0.911866	0.519547	0.40996	0.0704923	1	0
0.083	5.400	1150	20908.9	686.478	1015.93	809.023	0.0869913	0.913009	0.515432	0.413466	0.071102	1	0
0.084	5.400	1150	20989.6	686.478	1015.93	809.023	0.0869913	0.913009	0.511774	0.416819	0.0714068	1	0
0.085	5.400	1150	21248.1	686.472	1015.93	809.024	0.0843621	0.915638	0.509869	0.417886	0.0722451	1	0
0.086	5.400	1150	21527	686.465	1015.93	809.024	0.0792181	0.920782	0.50602	0.420858	0.0731215	1	0
0.087	5.400	1150	21807.3	686.456	1015.93	809.024	0.0755601	0.92444	0.503887	0.422154	0.0739598	1	0
0.088	5.400	1150	21971.5	686.454	1015.93	809.024	0.0730453	0.926955	0.501372	0.424135	0.0744932	1	0
0.089	5.400	1150	22352.6	686.445	1015.93	809.025	0.0741884	0.925812	0.498628	0.425583	0.0757888	1	0
0.09	5.400	1150	22582	686.44	1015.93	809.025	0.0736168	0.926383	0.495008	0.428403	0.0765889	1	0
0.091	5.400	1150	22911.3	686.431	1015.93	809.025	0.0722451	0.927755	0.492227	0.430003	0.0777702	1	0
0.092	5.400	1150	23169.4	686.425	1015.93	809.026	0.0704161	0.929584	0.489102	0.432251	0.0786465	1	0
0.093	5.400	1150	23354.9	686.421	1015.93	809.026	0.0785322	0.921468	0.48693	0.433775	0.0792943	1	0
0.094	5.400	1150	23555.2	686.416	1015.94	809.026	0.0810471	0.918953	0.483539	0.436443	0.0800183	1	0
0.095	5.400	1150	23774.2	686.411	1015.94	809.026	0.0776177	0.922382	0.481405	0.437852	0.0807423	1	0
0.096	5.400	1150	23813.8	686.41	1015.94	809.026	0.0777321	0.922268	0.479729	0.4393	0.0809709	1	0
0.097	5.400	1150	23866.5	686.409	1015.94	809.026	0.0775034	0.922497	0.476642	0.442234	0.0811233	1	0
0.098	5.400	1150	24153.2	686.403	1015.94	809.027	0.0760174	0.923983	0.473632	0.444216	0.0821521	1	0
0.099	5.400	1150	24564.8	686.392	1015.94	809.027	0.076246	0.923754	0.471803	0.444635	0.083562	1	0
0.1	5.400	1150	24557.6	686.392	1015.94	809.027	0.0759031	0.924097	0.468907	0.447645	0.0834476	1	0
0.101	5.400	1150	24730.8	686.387	1015.94	809.027	0.0722451	0.927755	0.467078	0.448788	0.0841335	1	0
0.102	5.400	1150	24956.3	686.383	1015.94	809.027	0.0716735	0.928326	0.464601	0.450465	0.0849337	1	0
0.103	5.400	1150	25315.1	686.374	1015.94	809.028	0.0708733	0.929127	0.462163	0.451722	0.0861149	1	0
0.104	5.400	1150	25534.6	686.368	1015.94	809.028	0.070759	0.929241	0.46121	0.451837	0.0869532	1	0
0.105	5.400	1150	25584.5	686.368	1015.94	809.028	0.0738455	0.926155	0.45839	0.454504	0.0871056	1	0
0.106	5.400	1150	25698.6	686.366	1015.94	809.028	0.0724737	0.927526	0.455838	0.45679	0.0873724	1	0
0.107	5.400	1150	25766.4	686.365	1015.94	809.028	0.070759	0.929241	0.454123	0.458162	0.0877153	1	0
0.108	5.400	1150	25912	686.361	1015.94	809.028	0.0724737	0.927526	0.452332	0.459457	0.0882106	1	0
0.109	5.400	1150	26053	686.357	1015.94	809.028	0.0701875	0.929813	0.449931	0.461401	0.0886679	1	0
0.11	5.400	1150	26527.1	686.345	1015.94	809.029	0.070759	0.929241	0.447264	0.462353	0.0903826	1	0
0.111	5.400	1150	26631.6	686.342	1015.94	809.029	0.0673297	0.93267	0.44433	0.464906	0.0907636	1	0
0.112	5.400	1150	26841.6	686.335	1015.94	809.03	0.0706447	0.929355	0.442768	0.465821	0.0914114	1	0
0.113	5.400	1150	27032.8	686.331	1015.94	809.03	0.0732739	0.926726	0.440939	0.46704	0.092021	1	0
0.114	5.400	1150	27390.2	686.323	1015.95	809.03	0.0706447	0.929355	0.439643	0.467002	0.0933547	1	0
0.115	5.400	1150	27485.7	686.321	1015.95	809.03	0.06893	0.93107	0.438005	0.468374	0.0936214	1	0
0.116	5.400	1150	27587.3	686.319	1015.95	809.03	0.0704161	0.929584	0.436786	0.469326	0.0938881	1	0
0.117	5.400	1150	27694.6	686.318	1015.95	809.03	0.0698445	0.930155	0.434537	0.471232	0.0942311	1	0
0.118	5.400	1150	27885.6	686.313	1015.95	809.03	0.0700732	0.929927	0.432747	0.47226	0.0949931	1	0
0.119	5.400	1150	27864	686.312	1015.95	809.031	0.072931	0.927069	0.43126	0.473594	0.0951456	1	0
0.12	5.400	1150	27947.9	686.309	1015.95	809.031	0.0713306	0.928669	0.430308	0.474242	0.0954504	1	0
0.121	5.400	1150	28025.2	686.306	1015.95	809.031	0.0709877	0.929012	0.429165	0.475156	0.095679	1	0
0.122	5.400	1150	28048.7	686.306	1015.95	809.031	0.0736168	0.926383	0.427602	0.476718	0.095679	1	0
0.123	5.400	1150	28115.4	686.304	1015.95	809.031	0.0717878	0.928212	0.425088	0.479043	0.0958695	1	0
0.124	5.400	1150	28065.9	686.306	1015.95	809.031	0.0691587	0.930841	0.424249	0.480072	0.095679	1	0
0.125	5.400	1150	28243.7	686.302	1015.95	809.031	0.0688157	0.931184	0.42242	0.481329	0.0962506	1	0
0.126	5.400	1150	28326.7	686.3	1015.95	809.031	0.0731596	0.92684	0.420172	0.483272	0.0965554	1	0
0.127	5.400	1150	28370.2	686.298	1015.95	809.031	0.0675583	0.932442	0.418991	0.484339	0.0966697	1	0
0.128	5.400	1150	28716.7	686.29	1015.95	809.032	0.0699588	0.930041	0.418839	0.483349	0.0978128	1	0
0.129	5.400	1150	28936.4	686.284	1015.95	809.032	0.0676726	0.932327	0.416857	0.484568	0.0985749	1	0
0.13	5.400	1150	28961.7	686.283	1015.95	809.032	0.0684728	0.931527	0.416095	0.485292	0.098613	1	0
0.131	5.400	1150	28756.4	686.289	1015.95	809.032	0.0699588	0.930041	0.414571	0.487426	0.0980034	1	0
0.132	5.400	1150	29026.7	686.282	1015.95	809.032	0.0672154	0.932785	0.411675	0.489407	0.0989178	1	0
0.133	5.400	1150	29249.4	686.275	1015.95	809.032	0.0661866	0.933813	0.410532	0.489826	0.0996418	1	0
0.134	5.400	1150	29429.1	686.272	1015.95	809.032	0.0703018	0.929698	0.409389	0.49036	0.100251	1	0
0.135	5.400	1150	29600.3	686.267	1015.95	809.033	0.0680155	0.931984	0.406683	0.492684	0.100633	1	0
0.136	5.400	1150	29487.9	686.27	1015.95	809.033	0.0666438	0.933356	0.404092	0.495732	0.100175	1	0
0.137	5.400	1150	29714	686.264	1015.95	809.033	0.0676726	0.932327	0.403102	0.495923	0.100975	1	0
0.138	5.400	1150	29701.3	686.263	1015.95	809.033	0.0693873	0.930613	0.401578	0.497561	0.100861	1	0
0.139	5.400	1150	30033.3	686.254	1015.95	809.033	0.0664152	0.933585	0.399596	0.498362	0.102042	1	0
0.14	5.400	1150	30205.7	686.251	1015.95	809.033	0.069273	0.930727	0.397881	0.499505	0.102614	1	0
0.141	5.400	1150	30270.6	686.249	1015.95	809.033	0.0667581	0.933242	0.396738	0.500572	0.10269	1	0
0.142	5.400	1150	30723.3	686.238	1015.95	809.034	0.071102	0.928898	0.396091	0.499733	0.104176	1	0
0.143	5.400	1150	30809.6	686.235	1015.95	809.034	0.065615	0.934385	0.394109	0.501486	0.104405	1	0
0.144	5.400	1150	30761.9	686.235	1015.95	809.034	0.065615	0.934385	0.392928	0.502934	0.104138	1	0
0.145	5.400	1150	30920.9	686.23	1015.95	809.034	0.0651578	0.934842	0.390947	0.504306	0.104748	1	0
0.146	5.400	1150	30938	686.228	1015.95	809.035	0.0655007	0.934499	0.389232	0.505982	0.104786	1	0
0.147	5.400	1150	31186.1	686.223	1015.95	809.035	0.0665295	0.933471	0.388813	0.505525	0.105662	1	0
0.148	5.400	1150	31158.1	686.222	1015.95	809.035	0.0683585	0.931642	0.387593	0.506859	0.105548	1	0
0.149	5.400	1150	31189.4	686.223	1015.95	809.035	0.0677869	0.932213	0.386526	0.507849	0.105624	1	0
0.15	5.400	1150	31258.2	686.221	1015.96	809.035	0.0672154	0.932785	0.385536	0.508383	0.106081	1	0
0.151	5.400	1150	31275.2	686.222	1015.96	809.035	0.0645862	0.935414	0.383707	0.510288	0.106005	1	0
0.152	5.400	1150	31620.6	686.213	1015.96	809.035	0.0653864	0.934614	0.383211	0.509526	0.107263	1	0
0.153	5.400	1150	31520.4	686.217	1015.96	809.035	0.0644719	0.935528	0.383097	0.509945	0.106958	1	0
0.154	5.400	1150	31757.5	686.211	1015.96	809.035	0.0643576	0.935642	0.382449	0.509869	0.107682	1	0
0.155	5.400	1150	31886.6	686.206	1015.96	809.036	0.0625286	0.937471	0.381154	0.510822	0.108025	1	0
0.156	5.400	1150	31980.4	686.204	1015.96	809.036	0.0657293	0.934271	0.380658	0.510936	0.108406	1	0
0.157	5.400	1150	32415.9	686.194	1015.96	809.036	0.0664152	0.933585	0.380125	0.510098	0.109777	1	0
0.158	5.400	1150	32363.4	686.196	1015.96	809.036	0.069273	0.930727	0.378982	0.511431	0.109587	1	0
0.159	5.400	1150	32633.4	686.188	1015.96	809.036	0.0664152	0.933585	0.37761	0.511965	0.110425	1	0
0.16	5.400	1150	33011.5	686.18	1015.96	809.037	0.0623	0.9377	0.377153	0.51105	0.111797	1	0
0.161	5.400	1150	33262.3	686.172	1015.96	809.037	0.0635574	0.936443	0.376086	0.511203	0.112711	1	0
0.162	5.400	1150	33122.2	686.176	1015.96	809.037	0.0649291	0.935071	0.375019	0.512651	0.11233	1	0
0.163	5.400	1150	33307.9	686.171	1015.96	809.037	0.061957	0.938043	0.373762	0.513108	0.113131	1	0
0.164	5.400	1150	33385.9	686.17	1015.96	809.037	0.0618427	0.938157	0.372619	0.514098	0.113283	1	0
0.165	5.400	1150	33567.1	686.165	1015.96	809.037	0.0627572	0.937243	0.371818	0.514251	0.113931	1	0
0.166	5.400	1150	33716	686.162	1015.96	809.037	0.0687014	0.931299	0.372428	0.513108	0.114464	1	0
0.167	5.400	1150	33622.8	686.163	1015.96	809.037	0.0673297	0.93267	0.371552	0.514251	0.114198	1	0
0.168	5.400	1150	33662.9	686.164	1015.96	809.037	0.0706447	0.929355	0.371094	0.514746	0.114159	1	0
0.169	5.400	1150	33672.8	686.164	1015.96	809.037	0.0651578	0.934842	0.369913	0.515737	0.11435	1	0
0.17	5.400	1150	33536.2	686.166	1015.96	809.037	0.0701875	0.929813	0.368922	0.517147	0.113931	1	0
0.171	5.400	1150	33350.3	686.171	1015.96	809.037	0.0643576	0.935642	0.367589	0.519204	0.113207	1	0
0.172	5.400	1150	33509.9	686.167	1015.96	809.037	0.0620713	0.937929	0.367627	0.518671	0.113702	1	0
0.173	5.400	1150	33628.5	686.163	1015.96	809.037	0.0634431	0.936557	0.366255	0.519585	0.114159	1	0
0.174	5.400	1150	33837.9	686.159	1015.96	809.038	0.0643576	0.935642	0.366293	0.519014	0.114693	1	0
0.175	5.400	1150	34010.2	686.156	1015.96	809.038	0.0632144	0.936786	0.366369	0.518252	0.115379	1	0
0.176	5.400	1150	34094	686.154	1015.96	809.038	0.0675583	0.932442	0.366065	0.518252	0.115684	1	0
0.177	5.400	1150	34189.8	686.152	1015.96	809.038	0.0658436	0.934156	0.365493	0.518519	0.115988	1	0
0.178	5.400	1150	34254.1	686.152	1015.96	809.038	0.0642433	0.935757	0.365455	0.518442	0.116103	1	0
0.179	5.400	1150	34243.2	686.153	1015.96	809.038	0.0624143	0.937586	0.365836	0.518137	0.116027	1	0
0.18	5.400	1150	34126.5	686.155	1015.96	809.038	0.0625286	0.937471	0.36515	0.519128	0.115722	1	0
0.181	5.400	1150	34193.4	686.154	1015.96	809.038	0.0651578	0.934842	0.36515	0.519014	0.115836	1	0
0.182	5.400	1150	34236.3	686.151	1015.96	809.038	0.0677869	0.932213	0.364693	0.519395	0.115912	1	0
0.183	5.400	1150	34544.8	686.144	1015.96	809.038	0.0693873	0.930613	0.364617	0.518328	0.117055	1	0
0.184	5.400	1150	34617.4	686.142	1015.96	809.038	0.0660722	0.933928	0.364121	0.518709	0.11717	1	0
0.185	5.400	1150	34747.9	686.138	1015.96	809.038	0.0663009	0.933699	0.363778	0.518633	0.117589	1	0
0.186	5.400	1150	34884.8	686.134	1015.96	809.039	0.0655007	0.934499	0.363512	0.518404	0.118084	1	0
0.187	5.400	1150	35219.8	686.127	1015.97	809.039	0.0664152	0.933585	0.364083	0.516766	0.119151	1	0
0.188	5.400	1150	35408.7	686.122	1015.97	809.039	0.0628715	0.937128	0.36355	0.516728	0.119723	1	0
0.189	5.400	1150	35380.6	686.124	1015.97	809.039	0.0627572	0.937243	0.364083	0.516308	0.119608	1	0
0.19	5.400	1150	35320.1	686.125	1015.97	809.039	0.0642433	0.935757	0.362673	0.518061	0.119265	1	0
0.191	5.400	1150	35283.6	686.124	1015.97	809.039	0.060471	0.939529	0.361149	0.5197	0.119151	1	0
0.192	5.400	1150	35290.7	686.125	1015.97	809.039	0.0626429	0.937357	0.359549	0.521414	0.119037	1	0
0.193	5.400	1150	35542.8	686.119	1015.97	809.039	0.061957	0.938043	0.358825	0.5213	0.119875	1	0
0.194	5.400	1150	35467	686.12	1015.97	809.039	0.0602423	0.939758	0.357491	0.522748	0.119761	1	0
0.195	5.400	1150	35641.7	686.116	1015.97	809.039	0.0589849	0.941015	0.357491	0.522291	0.120218	1	0
0.196	5.400	1150	35815.1	686.112	1015.97	809.04	0.0594422	0.940558	0.357225	0.522062	0.120713	1	0
0.197	5.400	1150	35991.1	686.107	1015.97	809.04	0.0555556	0.944444	0.356729	0.522024	0.121247	1	0
0.198	5.400	1150	35807.5	686.111	1015.97	809.04	0.0570416	0.942958	0.355243	0.524272	0.120485	1	0
0.199	5.400	1150	35790.6	686.113	1015.97	809.04	0.0557842	0.944216	0.354481	0.525225	0.120294	1	0
0.2	5.400	1150	35808.2	686.113	1015.97	809.04	0.0574989	0.942501	0.352804	0.526901	0.120294	1	0
0.201	5.400	1150	35908.3	686.111	1015.97	809.04	0.0589849	0.941015	0.350366	0.529035	0.120599	1	0
0.202	5.400	1150	35907.2	686.112	1015.97	809.04	0.0635574	0.936443	0.350061	0.529378	0.120561	1	0
0.203	5.400	1150	35827.8	686.114	1015.97	809.039	0.0614998	0.9385	0.348956	0.53075	0.120294	1	0
0.204	5.400	1150	35777.7	686.115	1015.97	809.039	0.0629858	0.937014	0.34827	0.531512	0.120218	1	0
0.205	5.400	1150	35748.8	686.115	1015.97	809.039	0.0614998	0.9385	0.348613	0.531207	0.12018	1	0
0.206	5.400	1150	35774.7	686.113	1015.97	809.04	0.061957	0.938043	0.346936	0.532731	0.120332	1	0
0.207	5.400	1150	35786	686.113	1015.97	809.04	0.0613855	0.938615	0.345298	0.534255	0.120447	1	0
0.208	5.400	1150	36009.2	686.107	1015.97	809.04	0.0613855	0.938615	0.345298	0.533303	0.121399	1	0
0.209	5.400	1150	36037.2	686.106	1015.97	809.04	0.0597851	0.940215	0.345755	0.532846	0.121399	1	0
0.21	5.400	1150	35946.6	686.108	1015.97	809.04	0.0585277	0.941472	0.344193	0.534751	0.121056	1	0
0.211	5.400	1150	35878.7	686.109	1015.97	809.04	0.0610425	0.938957	0.343736	0.535513	0.120751	1	0
0.212	5.400	1150	36016	686.106	1015.97	809.04	0.0653864	0.934614	0.343317	0.535513	0.121171	1	0
0.213	5.400	1150	36072.2	686.103	1015.97	809.04	0.0655007	0.934499	0.34164	0.536847	0.121513	1	0
0.214	5.400	1150	35973.2	686.105	1015.97	809.04	0.0620713	0.937929	0.341564	0.537228	0.121209	1	0
0.215	5.400	1150	36146.9	686.1	1015.97	809.04	0.0588706	0.941129	0.341716	0.536504	0.12178	1	0
0.216	5.400	1150	36225.2	686.099	1015.97	809.04	0.0594422	0.940558	0.341678	0.536351	0.121971	1	0
0.217	5.400	1150	36145	686.101	1015.97	809.04	0.060128	0.939872	0.339735	0.538485	0.12178	1	0
0.218	5.400	1150	36315.5	686.098	1015.97	809.04	0.0647005	0.935299	0.340802	0.536923	0.122276	1	0
0.219	5.400	1150	36481.7	686.094	1015.97	809.04	0.0636717	0.936328	0.339849	0.537266	0.122885	1	0
0.22	5.400	1150	36507.9	686.094	1015.97	809.04	0.0592135	0.940786	0.339506	0.537304	0.12319	1	0
0.221	5.400	1150	36519.2	686.092	1015.97	809.041	0.0596708	0.940329	0.339887	0.53677	0.123342	1	0
0.222	5.400	1150	36655	686.089	1015.97	809.041	0.0602423	0.939758	0.339811	0.536389	0.1238	1	0
0.223	5.400	1150	36525.9	686.092	1015.97	809.041	0.0631001	0.9369	0.339887	0.536694	0.123419	1	0
0.224	5.400	1150	36632.6	686.09	1015.97	809.041	0.0635574	0.936443	0.339392	0.536923	0.123685	1	0
0.225	5.400	1150	36663.2	686.088	1015.97	809.041	0.0596708	0.940329	0.33943	0.536847	0.123724	1	0
0.226	5.400	1150	36586.5	686.091	1015.97	809.041	0.0573845	0.942615	0.339087	0.537342	0.123571	1	0
0.227	5.400	1150	36641.1	686.09	1015.97	809.041	0.0550983	0.944902	0.338668	0.537456	0.123876	1	0
0.228	5.400	1150	36643.1	686.091	1015.97	809.04	0.0584134	0.941587	0.338401	0.537532	0.124066	1	0
0.229	5.400	1150	36466.9	686.093	1015.97	809.04	0.0613855	0.938615	0.338325	0.538028	0.123647	1	0
0.23	5.400	1150	36453.1	686.093	1015.97	809.04	0.060128	0.939872	0.338668	0.537875	0.123457	1	0
0.231	5.400	1150	36481.8	686.093	1015.97	809.041	0.0608139	0.939186	0.338706	0.537609	0.123685	1	0
0.232	5.400	1150	36383.6	686.094	1015.97	809.04	0.0579561	0.942044	0.33863	0.538028	0.123342	1	0
0.233	5.400	1150	36330.4	686.096	1015.97	809.04	0.0664152	0.933585	0.338858	0.537952	0.12319	1	0
0.234	5.400	1150	36391.3	686.095	1015.97	809.04	0.0667581	0.933242	0.338897	0.537799	0.123304	1	0
